,Unnamed: 0.1,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,outcome,year,is_valid,continent
19953,26421,2004-03-31,Morocco,Angola,3.0,1.0,Friendly,Casablanca,Morocco,0.0,1.0,2004,True,Africa
19954,26422,2004-03-31,Netherlands,France,0.0,0.0,Friendly,Rotterdam,Netherlands,0.0,0.0,2004,True,Europe
19955,26423,2004-03-31,Palestine,Iraq,1.0,1.0,FIFA_World_Cup_qualification,al-Wakrah,Qatar,1.0,0.0,2004,True,Asia
19956,26424,2004-03-31,Paraguay,Brazil,0.0,0.0,FIFA_World_Cup_qualification,Asunción,Paraguay,0.0,0.0,2004,True,America
19957,26425,2004-03-31,Peru,Colombia,0.0,2.0,FIFA_World_Cup_qualification,Lima,Peru,0.0,2.0,2004,True,America
19958,26426,2004-03-31,Poland,USA,0.0,1.0,Friendly,Płock,Poland,0.0,2.0,2004,True,Europe
19959,26427,2004-03-31,Portugal,Italy,1.0,2.0,Friendly,Braga,Portugal,0.0,2.0,2004,True,Europe
19960,26428,2004-03-31,Scotland,Romania,1.0,2.0,Friendly,Glasgow,Scotland,0.0,2.0,2004,True,Europe
19961,26430,2004-03-31,Singapore,Japan,1.0,2.0,FIFA_World_Cup_qualification,Singapore,Singapore,0.0,2.0,2004,True,Asia
19962,26431,2004-03-31,Slovakia,Austria,1.0,1.0,Friendly,Bratislava,Slovakia,0.0,0.0,2004,True,Europe
19963,26432,2004-03-31,Slovenia,Latvia,0.0,1.0,Friendly,Celje,Slovenia,0.0,2.0,2004,True,Europe
19964,26433,2004-03-31,Spain,Denmark,2.0,0.0,Friendly,Gijón,Spain,0.0,1.0,2004,True,Europe
19965,26434,2004-03-31,Sri_Lanka,Saudi_Arabia,0.0,1.0,FIFA_World_Cup_qualification,Colombo,Sri_Lanka,0.0,2.0,2004,True,Asia
19966,26436,2004-03-31,Sweden,England,1.0,0.0,Friendly,Gothenburg,Sweden,0.0,1.0,2004,True,Europe
19967,26437,2004-03-31,Tajikistan,Bahrain,0.0,0.0,FIFA_World_Cup_qualification,Dushanbe,Tajikistan,0.0,0.0,2004,True,Asia
19968,26438,2004-03-31,Tunisia,Côte_d'Ivoire,0.0,2.0,Friendly,Tunis,Tunisia,0.0,2.0,2004,True,Africa
19969,26439,2004-03-31,Turkmenistan,Indonesia,3.0,1.0,FIFA_World_Cup_qualification,Ashgabat,Turkmenistan,0.0,1.0,2004,True,Asia
19970,26440,2004-03-31,Uruguay,Venezuela,0.0,3.0,FIFA_World_Cup_qualification,Montevideo,Uruguay,0.0,2.0,2004,True,America
19971,26441,2004-03-31,Vietnam,Lebanon,0.0,2.0,FIFA_World_Cup_qualification,Nam_Định,Vietnam,0.0,2.0,2004,True,Asia
19972,26442,2004-03-31,Yemen,Thailand,0.0,3.0,FIFA_World_Cup_qualification,Sana'a,Yemen,0.0,2.0,2004,True,Asia
19973,26443,2004-04-02,Bermuda,Nicaragua,2.0,1.0,Friendly,Hamilton,Bermuda,0.0,1.0,2004,True,America
19974,26444,2004-04-03,Vanuatu,Solomon_Islands,1.0,2.0,Friendly,Port_Vila,Vanuatu,0.0,2.0,2004,True,Oceania
19975,26445,2004-04-06,Vanuatu,Solomon_Islands,1.0,2.0,Friendly,Port_Vila,Vanuatu,0.0,2.0,2004,True,Oceania
19976,26446,2004-04-07,Honduras,Panama,0.0,0.0,Friendly,La_Ceiba,Honduras,0.0,0.0,2004,True,America
19977,26448,2004-04-14,Andorra,China_PR,0.0,0.0,Friendly,Peralada,Spain,1.0,0.0,2004,True,Europe
19978,26449,2004-04-18,Mozambique,Madagascar,2.0,0.0,COSAFA_Cup,Maputo,Mozambique,0.0,1.0,2004,True,Africa
19979,26450,2004-04-19,Sudan,Syria,1.0,2.0,Friendly,Khartoum,Sudan,0.0,2.0,2004,True,Africa
19980,26451,2004-04-21,Sudan,Syria,0.0,0.0,Friendly,Khartoum,Sudan,0.0,0.0,2004,True,Africa
19981,26452,2004-04-25,Hungary,Japan,3.0,2.0,Friendly,Zalaegerszeg,Hungary,0.0,1.0,2004,True,Europe
19982,26454,2004-04-28,Algeria,China_PR,0.0,1.0,Friendly,Clermont-Ferrand,France,1.0,2.0,2004,True,Europe
19983,26455,2004-04-28,Armenia,Turkmenistan,1.0,0.0,Friendly,Yerevan,Armenia,0.0,1.0,2004,True,Europe
19984,26457,2004-04-28,Belarus,Lithuania,1.0,0.0,Friendly,Minsk,Belarus,0.0,1.0,2004,True,Europe
19985,26458,2004-04-28,Belgium,Turkey,2.0,3.0,Friendly,Brussels,Belgium,0.0,2.0,2004,True,Europe
19986,26459,2004-04-28,Bosnia_and_Herzegovina,Finland,1.0,0.0,Friendly,Zenica,Bosnia_and_Herzegovina,0.0,1.0,2004,True,Europe
19987,26460,2004-04-28,Bulgaria,Cameroon,3.0,0.0,Friendly,Sofia,Bulgaria,0.0,1.0,2004,True,Europe
19988,26461,2004-04-28,Chile,Peru,1.0,1.0,Friendly,Antofagasta,Chile,0.0,0.0,2004,True,America
19989,26462,2004-04-28,Czech_Republic,Japan,0.0,1.0,Friendly,Prague,Czech_Republic,0.0,2.0,2004,True,Europe
19990,26463,2004-04-28,Denmark,Scotland,1.0,0.0,Friendly,Copenhagen,Denmark,0.0,1.0,2004,True,Europe
19991,26464,2004-04-28,El_Salvador,Colombia,0.0,2.0,Friendly,Washington,USA,1.0,2.0,2004,True,America
19992,26465,2004-04-28,Estonia,Albania,1.0,1.0,Friendly,Tallinn,Estonia,0.0,0.0,2004,True,Europe
19993,26466,2004-04-28,Ghana,Angola,1.0,1.0,Friendly,Accra,Ghana,0.0,0.0,2004,True,Africa
19994,26467,2004-04-28,Honduras,Ecuador,1.0,1.0,Friendly,Fort_Lauderdale,USA,1.0,0.0,2004,True,America
19995,26468,2004-04-28,Hungary,Brazil,1.0,4.0,Friendly,Budapest,Hungary,0.0,2.0,2004,True,Europe
19996,26469,2004-04-28,Israel,Moldova,1.0,1.0,Friendly,Ramat-Gan,Israel,0.0,0.0,2004,True,Europe
19997,26470,2004-04-28,Italy,Spain,1.0,1.0,Friendly,Genoa,Italy,0.0,0.0,2004,True,Europe
19998,26472,2004-04-28,Jamaica,Venezuela,2.0,1.0,Friendly,Kingston,Jamaica,0.0,1.0,2004,True,America
19999,26473,2004-04-28,Kazakhstan,Azerbaijan,2.0,3.0,Friendly,Almaty,Kazakhstan,0.0,2.0,2004,True,Europe
20000,26474,2004-04-28,Korea_Republic,Paraguay,0.0,0.0,Friendly,Incheon,Korea_Republic,0.0,0.0,2004,True,Asia
20001,26475,2004-04-28,Latvia,Iceland,0.0,0.0,Friendly,Riga,Latvia,0.0,0.0,2004,True,Europe
20002,26476,2004-04-28,North_Macedonia,Croatia,0.0,1.0,Friendly,Skopje,North_Macedonia,0.0,2.0,2004,True,Europe
20003,26477,2004-04-28,Morocco,Argentina,0.0,1.0,Friendly,Casablanca,Morocco,0.0,2.0,2004,True,Africa
20004,26478,2004-04-28,Namibia,Botswana,0.0,0.0,Friendly,Windhoek,Namibia,0.0,0.0,2004,True,Africa
20005,26480,2004-04-28,Northern_Ireland,Serbia,1.0,1.0,Friendly,Belfast,Northern_Ireland,0.0,0.0,2004,True,Europe
20006,26481,2004-04-28,Norway,Russia,3.0,2.0,Friendly,Oslo,Norway,0.0,1.0,2004,True,Europe
20007,26483,2004-04-28,Poland,Republic_of_Ireland,0.0,0.0,Friendly,Bydgoszcz,Poland,0.0,0.0,2004,True,Europe
20008,26484,2004-04-28,Portugal,Sweden,2.0,2.0,Friendly,Coimbra,Portugal,0.0,0.0,2004,True,Europe
20009,26486,2004-04-28,San_Marino,Liechtenstein,1.0,0.0,Friendly,Serravalle,San_Marino,0.0,1.0,2004,True,Europe
20010,26487,2004-04-28,Switzerland,Slovenia,2.0,1.0,Friendly,Geneva,Switzerland,0.0,1.0,2004,True,Europe
20011,26488,2004-04-28,Tunisia,Mali,1.0,0.0,Friendly,Sfax,Tunisia,0.0,1.0,2004,True,Africa
20012,26489,2004-04-28,Ukraine,Slovakia,1.0,1.0,Friendly,Kyïv,Ukraine,0.0,0.0,2004,True,Europe
20013,26490,2004-04-28,USA,Mexico,1.0,0.0,Friendly,Dallas,USA,0.0,1.0,2004,True,America
20014,26491,2004-04-30,Libya,Jordan,1.0,0.0,Friendly,Lagos,Nigeria,1.0,1.0,2004,True,Africa
20015,26492,2004-04-30,Nicaragua,Bermuda,2.0,0.0,Friendly,Diriamba,Nicaragua,0.0,1.0,2004,True,America
20016,26493,2004-05-01,Guatemala,Panama,1.0,2.0,Friendly,Guatemala,Guatemala,0.0,2.0,2004,True,America
20017,26494,2004-05-01,Zambia,Zimbabwe,1.0,1.0,Friendly,Lusaka,Zambia,0.0,0.0,2004,True,Africa
20018,26495,2004-05-02,Nicaragua,Bermuda,2.0,0.0,Friendly,Estelí,Nicaragua,0.0,1.0,2004,True,America
20019,26497,2004-05-05,Cook_Islands,Samoa,0.0,0.0,Friendly,Auckland,New_Zealand,1.0,0.0,2004,True,Oceania
20020,26498,2004-05-05,Guatemala,Haiti,1.0,0.0,Friendly,Guatemala,Guatemala,0.0,1.0,2004,True,America
20021,26499,2004-05-08,Grenada,St._Vincent_/_Grenadines,1.0,1.0,Friendly,St._George's,Grenada,0.0,0.0,2004,True,America
20022,26500,2004-05-09,Angola,Namibia,2.0,1.0,COSAFA_Cup,Luanda,Angola,0.0,1.0,2004,True,Africa
20023,26501,2004-05-10,Papua_New_Guinea,Vanuatu,1.0,1.0,FIFA_World_Cup_qualification,Apia,Samoa,1.0,0.0,2004,True,Oceania
20024,26504,2004-05-10,Tahiti,Cook_Islands,2.0,0.0,FIFA_World_Cup_qualification,Honiara,Solomon_Islands,1.0,1.0,2004,True,Oceania
20025,26506,2004-05-12,El_Salvador,Haiti,3.0,3.0,Friendly,Houston,USA,1.0,0.0,2004,True,America
20026,26509,2004-05-12,Tahiti,New_Caledonia,0.0,0.0,FIFA_World_Cup_qualification,Honiara,Solomon_Islands,1.0,0.0,2004,True,Oceania
20027,26511,2004-05-15,Samoa,Vanuatu,0.0,3.0,FIFA_World_Cup_qualification,Apia,Samoa,0.0,2.0,2004,True,Oceania
20028,26512,2004-05-15,Solomon_Islands,New_Caledonia,2.0,0.0,FIFA_World_Cup_qualification,Honiara,Solomon_Islands,0.0,1.0,2004,True,Oceania
20029,26513,2004-05-15,Tonga,Cook_Islands,2.0,1.0,FIFA_World_Cup_qualification,Honiara,Solomon_Islands,1.0,1.0,2004,True,Oceania
20030,26514,2004-05-16,Zimbabwe,Zambia,0.0,0.0,Friendly,Harare,Zimbabwe,0.0,0.0,2004,True,Africa
20031,26517,2004-05-17,Samoa,Fiji,0.0,4.0,FIFA_World_Cup_qualification,Apia,Samoa,0.0,2.0,2004,True,Oceania
20032,26518,2004-05-17,Tahiti,Tonga,2.0,0.0,FIFA_World_Cup_qualification,Honiara,Solomon_Islands,1.0,1.0,2004,True,Oceania
20033,26519,2004-05-19,Cyprus,Jordan,0.0,0.0,Friendly,Nicosia,Cyprus,0.0,0.0,2004,True,Europe
20034,26520,2004-05-19,Fiji,Vanuatu,0.0,3.0,FIFA_World_Cup_qualification,Apia,Samoa,1.0,2.0,2004,True,Oceania
20035,26522,2004-05-19,Samoa,Papua_New_Guinea,1.0,4.0,FIFA_World_Cup_qualification,Apia,Samoa,0.0,2.0,2004,True,Oceania
20036,26523,2004-05-19,Solomon_Islands,Tahiti,1.0,1.0,FIFA_World_Cup_qualification,Honiara,Solomon_Islands,0.0,0.0,2004,True,Oceania
20037,26524,2004-05-20,Benin,Togo,0.0,1.0,Friendly,Cotonou,Benin,0.0,2.0,2004,True,Africa
20038,26525,2004-05-20,Cuba,Grenada,2.0,2.0,Friendly,Havana,Cuba,0.0,0.0,2004,True,America
20039,26526,2004-05-20,France,Brazil,0.0,0.0,Friendly,Saint-Denis,France,0.0,0.0,2004,True,Europe
20040,26527,2004-05-21,Australia,Turkey,1.0,3.0,Friendly,Sydney,Australia,0.0,2.0,2004,True,Asia
20041,26528,2004-05-22,Sudan,Uganda,2.0,1.0,Friendly,Khartoum,Sudan,0.0,1.0,2004,True,Africa
20042,26529,2004-05-22,Zambia,Malawi,0.0,2.0,Friendly,Kitwe,Zambia,0.0,2.0,2004,True,Africa
20043,26530,2004-05-23,Congo_DR,Angola,1.0,3.0,Friendly,Kinshasa,Congo_DR,0.0,2.0,2004,True,Africa
20044,26531,2004-05-23,St._Kitts_and_Nevis,St._Vincent_/_Grenadines,3.0,2.0,Friendly,Basseterre,St._Kitts_and_Nevis,0.0,1.0,2004,True,America
20045,26532,2004-05-23,Togo,Benin,1.0,1.0,Friendly,Lomé,Togo,0.0,0.0,2004,True,Africa
20046,26533,2004-05-23,Trinidad_and_Tobago,Iraq,2.0,0.0,Friendly,West_Bromwich,England,1.0,1.0,2004,True,Europe
20047,26534,2004-05-24,Australia,Turkey,0.0,1.0,Friendly,Melbourne,Australia,0.0,2.0,2004,True,Asia
20048,26535,2004-05-24,Egypt,Zimbabwe,2.0,0.0,Friendly,Cairo,Egypt,0.0,1.0,2004,True,Africa
20049,26536,2004-05-25,Austria,Russia,0.0,0.0,Friendly,Graz,Austria,0.0,0.0,2004,True,Europe
20050,26537,2004-05-25,Sudan,Zambia,0.0,2.0,Friendly,Khartoum,Sudan,0.0,2.0,2004,True,Africa
20051,26539,2004-05-26,Benin,Burkina_Faso,1.0,0.0,Friendly,Cotonou,Benin,0.0,1.0,2004,True,Africa
20052,26540,2004-05-26,Lebanon,Bahrain,2.0,2.0,Friendly,Beirut,Lebanon,0.0,0.0,2004,True,Asia
20053,26541,2004-05-26,Mozambique,Botswana,0.0,0.0,Friendly,Maputo,Mozambique,0.0,0.0,2004,True,Africa
20054,26542,2004-05-27,Estonia,Scotland,0.0,1.0,Friendly,Tallinn,Estonia,0.0,2.0,2004,True,Europe
20055,26543,2004-05-27,Georgia,Israel,0.0,1.0,Friendly,Tbilisi,Georgia,0.0,2.0,2004,True,Europe
20056,26545,2004-05-27,Republic_of_Ireland,Romania,1.0,0.0,Friendly,Dublin,Republic_of_Ireland,0.0,1.0,2004,True,Europe
20057,26546,2004-05-27,Norway,Wales,0.0,0.0,Friendly,Oslo,Norway,0.0,0.0,2004,True,Europe
20058,26547,2004-05-28,Azerbaijan,Uzbekistan,3.0,1.0,Friendly,Baku,Azerbaijan,0.0,1.0,2004,True,Europe
20059,26548,2004-05-28,Finland,Sweden,1.0,3.0,Friendly,Tampere,Finland,0.0,2.0,2004,True,Europe
20060,26550,2004-05-28,Mali,Morocco,0.0,0.0,Friendly,Bamako,Mali,0.0,0.0,2004,True,Africa
20061,26551,2004-05-28,Rwanda,Uganda,1.0,1.0,Friendly,Kigali,Rwanda,0.0,0.0,2004,True,Africa
20062,26552,2004-05-29,Australia,New_Zealand,1.0,0.0,FIFA_World_Cup_qualification,Adelaide,Australia,0.0,1.0,2004,True,Asia
20063,26553,2004-05-29,Croatia,Slovakia,1.0,0.0,Friendly,Rijeka,Croatia,0.0,1.0,2004,True,Europe
20064,26554,2004-05-29,Egypt,Gabon,2.0,0.0,Friendly,Cairo,Egypt,0.0,1.0,2004,True,Africa
20065,26555,2004-05-29,Republic_of_Ireland,Nigeria,0.0,3.0,Friendly,London,England,1.0,2.0,2004,True,Europe
20066,26556,2004-05-29,Netherlands,Belgium,0.0,1.0,Friendly,Eindhoven,Netherlands,0.0,2.0,2004,True,Europe
20067,26557,2004-05-29,Poland,Greece,1.0,0.0,Friendly,Szczecin,Poland,0.0,1.0,2004,True,Europe
20068,26558,2004-05-29,Portugal,Luxembourg,3.0,0.0,Friendly,Águeda,Portugal,0.0,1.0,2004,True,Europe
20069,26559,2004-05-29,Senegal,Guinea,1.0,1.0,Friendly,Paris,France,1.0,0.0,2004,True,Europe
20070,26560,2004-05-29,Tahiti,Fiji,0.0,0.0,FIFA_World_Cup_qualification,Adelaide,Australia,1.0,0.0,2004,True,Asia
20071,26561,2004-05-29,Vanuatu,Solomon_Islands,0.0,1.0,FIFA_World_Cup_qualification,Adelaide,Australia,1.0,2.0,2004,True,Asia
20072,26562,2004-05-30,Algeria,Jordan,1.0,1.0,Friendly,Annaba,Algeria,0.0,0.0,2004,True,Africa
20073,26563,2004-05-30,Barbados,Northern_Ireland,1.0,1.0,Friendly,Bridgetown,Barbados,0.0,0.0,2004,True,America
20074,26564,2004-05-30,Burkina_Faso,Libya,3.0,2.0,Friendly,Ouagadougou,Burkina_Faso,0.0,1.0,2004,True,Africa
20075,26565,2004-05-30,Estonia,Denmark,2.0,2.0,Friendly,Tallinn,Estonia,0.0,0.0,2004,True,Europe
20076,26566,2004-05-30,Iceland,Japan,2.0,3.0,Friendly,Manchester,England,1.0,2.0,2004,True,Europe
20077,26569,2004-05-30,Tunisia,Italy,0.0,4.0,Friendly,Radès,Tunisia,0.0,2.0,2004,True,Africa
20078,26570,2004-05-30,Wales,Canada,1.0,0.0,Friendly,Wrexham,Wales,0.0,1.0,2004,True,Europe
20079,26572,2004-05-31,Fiji,Vanuatu,1.0,0.0,FIFA_World_Cup_qualification,Adelaide,Australia,1.0,1.0,2004,True,Asia
20080,26574,2004-05-31,New_Zealand,Solomon_Islands,3.0,0.0,FIFA_World_Cup_qualification,Adelaide,Australia,1.0,1.0,2004,True,Asia
20081,26575,2004-05-31,Nigeria,Jamaica,2.0,0.0,Friendly,London,England,1.0,1.0,2004,True,Europe
20082,26576,2004-05-31,Oman,Maldives,3.0,0.0,Friendly,Muscat,Oman,0.0,1.0,2004,True,Asia
20083,26578,2004-05-31,United_Arab_Emirates,Bahrain,2.0,3.0,Friendly,Dubai,United_Arab_Emirates,0.0,2.0,2004,True,Asia
20084,26579,2004-06-01,Bolivia,Paraguay,2.0,1.0,FIFA_World_Cup_qualification,La_Paz,Bolivia,0.0,1.0,2004,True,America
20085,26580,2004-06-01,China_PR,Hungary,2.0,1.0,Friendly,Tianjin,China_PR,0.0,1.0,2004,True,Asia
20086,26581,2004-06-01,England,Japan,1.0,1.0,Friendly,Manchester,England,0.0,0.0,2004,True,Europe
20087,26582,2004-06-01,Kuwait,Syria,0.0,1.0,Friendly,Kuwait_City,Kuwait,0.0,2.0,2004,True,Asia
20088,26583,2004-06-01,Netherlands,Faroe_Islands,3.0,0.0,Friendly,Lausanne,Switzerland,1.0,1.0,2004,True,Europe
20089,26584,2004-06-01,Uruguay,Peru,1.0,3.0,FIFA_World_Cup_qualification,Montevideo,Uruguay,0.0,2.0,2004,True,America
20090,26585,2004-06-01,Venezuela,Chile,0.0,1.0,FIFA_World_Cup_qualification,San_Cristóbal,Venezuela,0.0,2.0,2004,True,America
20091,26587,2004-06-02,Brazil,Argentina,3.0,1.0,FIFA_World_Cup_qualification,Belo_Horizonte,Brazil,0.0,1.0,2004,True,America
20092,26588,2004-06-02,Czech_Republic,Bulgaria,3.0,1.0,Friendly,Prague,Czech_Republic,0.0,1.0,2004,True,Europe
20093,26589,2004-06-02,Ecuador,Colombia,2.0,1.0,FIFA_World_Cup_qualification,Quito,Ecuador,0.0,1.0,2004,True,America
20094,26590,2004-06-02,Grenada,St._Lucia,2.0,0.0,Friendly,St._George's,Grenada,0.0,1.0,2004,True,America
20095,26591,2004-06-02,Republic_of_Ireland,Jamaica,1.0,0.0,Friendly,London,England,1.0,1.0,2004,True,Europe
20096,26592,2004-06-02,Korea_Republic,Turkey,0.0,1.0,Friendly,Seoul,Korea_Republic,0.0,2.0,2004,True,Asia
20097,26593,2004-06-02,New_Zealand,Vanuatu,2.0,4.0,FIFA_World_Cup_qualification,Adelaide,Australia,1.0,2.0,2004,True,Asia
20098,26594,2004-06-02,St._Kitts_and_Nevis,Northern_Ireland,0.0,2.0,Friendly,Basseterre,St._Kitts_and_Nevis,0.0,2.0,2004,True,America
20099,26595,2004-06-02,Switzerland,Germany,0.0,2.0,Friendly,Basel,Switzerland,0.0,2.0,2004,True,Europe
20100,26596,2004-06-02,Tahiti,Solomon_Islands,0.0,4.0,FIFA_World_Cup_qualification,Adelaide,Australia,1.0,2.0,2004,True,Asia
20101,26598,2004-06-03,Indonesia,India,1.0,1.0,Friendly,Jakarta,Indonesia,0.0,0.0,2004,True,Asia
20102,26599,2004-06-03,Kuwait,Syria,1.0,2.0,Friendly,Kuwait_City,Kuwait,0.0,2.0,2004,True,Asia
20103,26600,2004-06-03,Liechtenstein,Greece,0.0,2.0,Friendly,Vaduz,Liechtenstein,0.0,2.0,2004,True,Europe
20104,26602,2004-06-04,Australia,Vanuatu,3.0,0.0,FIFA_World_Cup_qualification,Adelaide,Australia,0.0,1.0,2004,True,Asia
20105,26604,2004-06-04,Fiji,Solomon_Islands,1.0,2.0,FIFA_World_Cup_qualification,Adelaide,Australia,1.0,2.0,2004,True,Asia
20106,26606,2004-06-05,Algeria,Angola,0.0,0.0,FIFA_World_Cup_qualification,Annaba,Algeria,0.0,0.0,2004,True,Africa
20107,26607,2004-06-05,Burkina_Faso,Ghana,1.0,0.0,FIFA_World_Cup_qualification,Ouagadougou,Burkina_Faso,0.0,1.0,2004,True,Africa
20108,26608,2004-06-05,Denmark,Croatia,1.0,2.0,Friendly,Copenhagen,Denmark,0.0,2.0,2004,True,Europe
20109,26609,2004-06-05,Ecuador,Bolivia,3.0,2.0,FIFA_World_Cup_qualification,Quito,Ecuador,0.0,1.0,2004,True,America
20110,26611,2004-06-05,Gabon,Zimbabwe,1.0,1.0,FIFA_World_Cup_qualification,Libreville,Gabon,0.0,0.0,2004,True,Africa
20111,26612,2004-06-05,Korea_Republic,Turkey,2.0,1.0,Friendly,Daegu,Korea_Republic,0.0,1.0,2004,True,Asia
20112,26613,2004-06-05,Malawi,Morocco,1.0,1.0,FIFA_World_Cup_qualification,Blantyre,Malawi,0.0,0.0,2004,True,Africa
20113,26614,2004-06-05,Netherlands,Republic_of_Ireland,0.0,1.0,Friendly,Amsterdam,Netherlands,0.0,2.0,2004,True,Europe
20114,26615,2004-06-05,Nigeria,Rwanda,2.0,0.0,FIFA_World_Cup_qualification,Abuja,Nigeria,0.0,1.0,2004,True,Africa
20115,26618,2004-06-05,Senegal,Congo,2.0,0.0,FIFA_World_Cup_qualification,Dakar,Senegal,0.0,1.0,2004,True,Africa
20116,26619,2004-06-05,South_Africa,Cabo_Verde,2.0,1.0,FIFA_World_Cup_qualification,Bloemfontein,South_Africa,0.0,1.0,2004,True,Africa
20117,26621,2004-06-05,Sweden,Poland,3.0,1.0,Friendly,Solna,Sweden,0.0,1.0,2004,True,Europe
20118,26623,2004-06-05,Zambia,Togo,1.0,0.0,FIFA_World_Cup_qualification,Lusaka,Zambia,0.0,1.0,2004,True,Africa
20119,26624,2004-06-06,Argentina,Paraguay,0.0,0.0,FIFA_World_Cup_qualification,Buenos_Aires,Argentina,0.0,0.0,2004,True,America
20120,26625,2004-06-06,Australia,Solomon_Islands,2.0,2.0,FIFA_World_Cup_qualification,Adelaide,Australia,0.0,0.0,2004,True,Asia
20121,26626,2004-06-06,Cameroon,Benin,2.0,1.0,FIFA_World_Cup_qualification,Yaoundé,Cameroon,0.0,1.0,2004,True,Africa
20122,26627,2004-06-06,Chile,Brazil,1.0,1.0,FIFA_World_Cup_qualification,Santiago,Chile,0.0,0.0,2004,True,America
20123,26629,2004-06-06,Czech_Republic,Estonia,2.0,0.0,Friendly,Teplice,Czech_Republic,0.0,1.0,2004,True,Europe
20124,26630,2004-06-06,Fiji,New_Zealand,0.0,2.0,FIFA_World_Cup_qualification,Adelaide,Australia,1.0,2.0,2004,True,Asia
20125,26631,2004-06-06,France,Ukraine,1.0,0.0,Friendly,Saint-Denis,France,0.0,1.0,2004,True,Europe
20126,26632,2004-06-06,Germany,Hungary,0.0,2.0,Friendly,Kaiserslautern,Germany,0.0,2.0,2004,True,Europe
20127,26633,2004-06-06,Côte_d'Ivoire,Libya,2.0,0.0,FIFA_World_Cup_qualification,Abidjan,Côte_d'Ivoire,0.0,1.0,2004,True,Africa
20128,26634,2004-06-06,Latvia,Azerbaijan,2.0,2.0,Friendly,Riga,Latvia,0.0,0.0,2004,True,Europe
20129,26635,2004-06-06,Liberia,Mali,1.0,0.0,FIFA_World_Cup_qualification,Paynesville,Liberia,0.0,1.0,2004,True,Africa
20130,26636,2004-06-06,Peru,Venezuela,0.0,0.0,FIFA_World_Cup_qualification,Lima,Peru,0.0,0.0,2004,True,America
20131,26637,2004-06-06,Sudan,Egypt,0.0,3.0,FIFA_World_Cup_qualification,Khartoum,Sudan,0.0,2.0,2004,True,Africa
20132,26638,2004-06-06,Switzerland,Liechtenstein,1.0,0.0,Friendly,Zürich,Switzerland,0.0,1.0,2004,True,Europe
20133,26639,2004-06-06,Tahiti,Vanuatu,2.0,1.0,FIFA_World_Cup_qualification,Adelaide,Australia,1.0,1.0,2004,True,Asia
20134,26640,2004-06-06,Trinidad_and_Tobago,Northern_Ireland,0.0,3.0,Friendly,Bacolet,Trinidad_and_Tobago,0.0,2.0,2004,True,America
20135,26641,2004-06-06,Uganda,Congo_DR,1.0,0.0,FIFA_World_Cup_qualification,Kampala,Uganda,0.0,1.0,2004,True,Africa
20136,26644,2004-06-09,Indonesia,Sri_Lanka,1.0,0.0,FIFA_World_Cup_qualification,Jakarta,Indonesia,0.0,1.0,2004,True,Asia
20137,26645,2004-06-09,IR_Iran,Jordan,0.0,1.0,FIFA_World_Cup_qualification,Teheran,IR_Iran,0.0,2.0,2004,True,Asia
20138,26648,2004-06-09,Korea_Republic,Vietnam,2.0,0.0,FIFA_World_Cup_qualification,Daejeon,Korea_Republic,0.0,1.0,2004,True,Asia
20139,26650,2004-06-09,Lebanon,Maldives,3.0,0.0,FIFA_World_Cup_qualification,Beirut,Lebanon,0.0,1.0,2004,True,Asia
20140,26653,2004-06-09,Saudi_Arabia,Turkmenistan,3.0,0.0,FIFA_World_Cup_qualification,Riyadh,Saudi_Arabia,0.0,1.0,2004,True,Asia
20141,26654,2004-06-09,Thailand,Korea_DPR,1.0,4.0,FIFA_World_Cup_qualification,Bangkok,Thailand,0.0,2.0,2004,True,Asia
20142,26655,2004-06-09,United_Arab_Emirates,Yemen,3.0,0.0,FIFA_World_Cup_qualification,Al_Ain,United_Arab_Emirates,0.0,1.0,2004,True,Asia
20143,26656,2004-06-09,Uzbekistan,Palestine,3.0,0.0,FIFA_World_Cup_qualification,Tashkent,Uzbekistan,0.0,1.0,2004,True,Asia
20144,26657,2004-06-10,Syria,Tajikistan,2.0,1.0,FIFA_World_Cup_qualification,Homs,Syria,0.0,1.0,2004,True,Asia
20145,26658,2004-06-11,Estonia,North_Macedonia,2.0,4.0,Friendly,Tallinn,Estonia,0.0,2.0,2004,True,Europe
20146,26659,2004-06-12,Cuba,Costa_Rica,2.0,2.0,FIFA_World_Cup_qualification,Havana,Cuba,0.0,0.0,2004,True,America
20147,26661,2004-06-12,Haiti,Jamaica,1.0,1.0,FIFA_World_Cup_qualification,Miami,USA,1.0,0.0,2004,True,America
20148,26662,2004-06-12,Portugal,Greece,1.0,2.0,UEFA_Euro,Porto,Portugal,0.0,2.0,2004,True,Europe
20149,26663,2004-06-12,Spain,Russia,1.0,0.0,UEFA_Euro,Faro,Portugal,1.0,1.0,2004,True,Europe
20150,26664,2004-06-12,Suriname,Guatemala,1.0,1.0,FIFA_World_Cup_qualification,Paramaribo,Suriname,0.0,0.0,2004,True,America
20151,26668,2004-06-13,Cabo_Verde,Senegal,1.0,3.0,Friendly,Praia,Cabo_Verde,0.0,2.0,2004,True,Africa
20152,26669,2004-06-13,Dominican_Republic,Trinidad_and_Tobago,0.0,2.0,FIFA_World_Cup_qualification,Santo_Domingo,Dominican_Republic,0.0,2.0,2004,True,America
