,home_team,away_team,home_score,away_score,tournament,country,neutral,outcome,year
33204,Paraguay,Ecuador,0.0,0.0,Copa América,Argentina,True,Draw,2011
33205,Philippines,Sri Lanka,4.0,0.0,FIFA World Cup qualification,Philippines,False,Home,2011
33206,US Virgin Islands,British Virgin Islands,2.0,0.0,FIFA World Cup qualification,US Virgin Islands,False,Home,2011
33207,Chile,Mexico,2.0,1.0,Copa América,Argentina,True,Home,2011
33208,Uruguay,Peru,1.0,1.0,Copa América,Argentina,True,Draw,2011
33209,Jordan,Syria,1.0,3.0,Friendly,Turkey,True,Away,2011
33210,Argentina,Colombia,0.0,0.0,Copa América,Argentina,False,Draw,2011
33211,Kuwait,Oman,1.0,1.0,Friendly,Lebanon,True,Draw,2011
33212,Malawi,Namibia,0.0,1.0,Friendly,Malawi,False,Away,2011
33213,Bolivia,Costa Rica,0.0,2.0,Copa América,Argentina,True,Away,2011
33214,Solomon Islands,Vanuatu,2.0,1.0,Friendly,Solomon Islands,False,Home,2011
33215,Aruba,St. Lucia,4.0,2.0,FIFA World Cup qualification,Aruba,False,Home,2011
33216,Dominican Republic,Anguilla,2.0,0.0,FIFA World Cup qualification,Dominican Republic,False,Home,2011
33217,Jordan,Yemen,4.0,0.0,Friendly,Turkey,True,Home,2011
33218,Peru,Mexico,1.0,0.0,Copa América,Argentina,True,Home,2011
33219,Uruguay,Chile,1.0,1.0,Copa América,Argentina,True,Draw,2011
33220,Bahamas,Turks and Caicos Islands,6.0,0.0,FIFA World Cup qualification,Bahamas,False,Home,2011
33221,Brazil,Paraguay,2.0,2.0,Copa América,Argentina,True,Draw,2011
33222,Lebanon,Oman,0.0,1.0,Friendly,Lebanon,False,Away,2011
33223,Solomon Islands,Vanuatu,0.0,0.0,Friendly,Solomon Islands,False,Draw,2011
33224,Venezuela,Ecuador,1.0,0.0,Copa América,Argentina,True,Home,2011
33225,British Virgin Islands,US Virgin Islands,1.0,2.0,FIFA World Cup qualification,British Virgin Islands,False,Away,2011
33226,Colombia,Bolivia,2.0,0.0,Copa América,Argentina,True,Home,2011
33227,Dominican Republic,Anguilla,4.0,0.0,FIFA World Cup qualification,Dominican Republic,False,Home,2011
33228,Maldives,India,1.0,1.0,Friendly,Maldives,False,Draw,2011
33229,Argentina,Costa Rica,3.0,0.0,Copa América,Argentina,False,Home,2011
33230,Chile,Peru,1.0,0.0,Copa América,Argentina,True,Home,2011
33231,St. Lucia,Aruba,4.0,2.0,FIFA World Cup qualification,St. Lucia,False,Home,2011
33232,Uruguay,Mexico,1.0,0.0,Copa América,Argentina,True,Home,2011
33233,Brazil,Ecuador,4.0,2.0,Copa América,Argentina,True,Home,2011
33234,Iraq,Kuwait,0.0,2.0,Friendly,Jordan,True,Away,2011
33235,Jordan,Saudi Arabia,1.0,1.0,Friendly,Jordan,False,Draw,2011
33236,Paraguay,Venezuela,3.0,3.0,Copa América,Argentina,True,Draw,2011
33237,Thailand,Burma,1.0,0.0,Friendly,Thailand,False,Home,2011
33238,Fiji,Vanuatu,1.0,2.0,Friendly,Fiji,False,Away,2011
33239,Oman,Syria,1.0,1.0,Friendly,Oman,False,Draw,2011
33240,Thailand,Burma,1.0,1.0,Friendly,Thailand,False,Draw,2011
33241,Argentina,Uruguay,1.0,1.0,Copa América,Argentina,False,Draw,2011
33242,Colombia,Peru,0.0,2.0,Copa América,Argentina,True,Away,2011
33243,Jordan,Iraq,1.0,1.0,Friendly,Jordan,False,Draw,2011
33244,Kuwait,Saudi Arabia,1.0,0.0,Friendly,Jordan,True,Home,2011
33245,Belize,Montserrat,3.0,1.0,FIFA World Cup qualification,Honduras,True,Home,2011
33246,Brazil,Paraguay,0.0,0.0,Copa América,Argentina,True,Draw,2011
33247,Chile,Venezuela,1.0,2.0,Copa América,Argentina,True,Away,2011
33248,IR Iran,Madagascar,1.0,0.0,Friendly,IR Iran,False,Home,2011
33249,Qatar,India,1.0,2.0,Friendly,Qatar,False,Away,2011
33250,United Arab Emirates,Lebanon,6.0,2.0,Friendly,United Arab Emirates,False,Home,2011
33251,Singapore,Taiwan,3.0,2.0,Friendly,Singapore,False,Home,2011
33252,Peru,Uruguay,0.0,2.0,Copa América,Argentina,True,Away,2011
33253,Paraguay,Venezuela,0.0,0.0,Copa América,Argentina,True,Draw,2011
33254,China PR,Laos,7.0,2.0,FIFA World Cup qualification,China PR,False,Home,2011
33255,IR Iran,Maldives,4.0,0.0,FIFA World Cup qualification,IR Iran,False,Home,2011
33256,Iraq,Yemen,2.0,0.0,FIFA World Cup qualification,Iraq,False,Home,2011
33257,Jordan,Nepal,9.0,0.0,FIFA World Cup qualification,Jordan,False,Home,2011
33258,Kuwait,Philippines,3.0,0.0,FIFA World Cup qualification,Kuwait,False,Home,2011
33259,Lebanon,Bangladesh,4.0,0.0,FIFA World Cup qualification,Lebanon,False,Home,2011
33260,Oman,Burma,2.0,0.0,FIFA World Cup qualification,Oman,False,Home,2011
33261,Peru,Venezuela,4.0,1.0,Copa América,Argentina,True,Home,2011
33262,Qatar,Vietnam,3.0,0.0,FIFA World Cup qualification,Qatar,False,Home,2011
33263,Saudi Arabia,Hong Kong,3.0,0.0,FIFA World Cup qualification,Saudi Arabia,False,Home,2011
33264,Singapore,Malaysia,5.0,3.0,FIFA World Cup qualification,Singapore,False,Home,2011
33265,Syria,Tajikistan,0.0,3.0,FIFA World Cup qualification,Jordan,True,Away,2011
33266,Thailand,Palestine,1.0,0.0,FIFA World Cup qualification,Thailand,False,Home,2011
33267,Turkmenistan,Indonesia,1.0,1.0,FIFA World Cup qualification,Turkmenistan,False,Draw,2011
33268,United Arab Emirates,India,3.0,0.0,FIFA World Cup qualification,United Arab Emirates,False,Home,2011
33269,Uzbekistan,Kyrgyzstan,4.0,0.0,FIFA World Cup qualification,Uzbekistan,False,Home,2011
33270,Liberia,Gambia,3.0,2.0,Friendly,Liberia,False,Home,2011
33271,Uruguay,Paraguay,3.0,0.0,Copa América,Argentina,True,Home,2011
33272,Vanuatu,Solomon Islands,0.0,0.0,Friendly,Vanuatu,False,Draw,2011
33273,Bangladesh,Lebanon,2.0,0.0,FIFA World Cup qualification,Bangladesh,False,Home,2011
33274,Burma,Oman,0.0,2.0,FIFA World Cup qualification,Burma,False,Away,2011
33275,Hong Kong,Saudi Arabia,0.0,5.0,FIFA World Cup qualification,Hong Kong,False,Away,2011
33276,India,United Arab Emirates,2.0,2.0,FIFA World Cup qualification,India,False,Draw,2011
33277,Indonesia,Turkmenistan,4.0,3.0,FIFA World Cup qualification,Indonesia,False,Home,2011
33278,Kyrgyzstan,Uzbekistan,0.0,3.0,FIFA World Cup qualification,Kyrgyzstan,False,Away,2011
33279,Laos,China PR,1.0,6.0,FIFA World Cup qualification,Laos,False,Away,2011
33280,Malaysia,Singapore,1.0,1.0,FIFA World Cup qualification,Malaysia,False,Draw,2011
33281,Maldives,IR Iran,0.0,1.0,FIFA World Cup qualification,Maldives,False,Away,2011
33282,Nepal,Jordan,1.0,1.0,FIFA World Cup qualification,Nepal,False,Draw,2011
33283,Palestine,Thailand,2.0,2.0,FIFA World Cup qualification,Palestine,False,Draw,2011
33284,Philippines,Kuwait,1.0,2.0,FIFA World Cup qualification,Philippines,False,Away,2011
33285,Tajikistan,Syria,3.0,0.0,FIFA World Cup qualification,Tajikistan,False,Home,2011
33286,Vietnam,Qatar,2.0,1.0,FIFA World Cup qualification,Vietnam,False,Home,2011
33287,Yemen,Iraq,0.0,0.0,FIFA World Cup qualification,United Arab Emirates,True,Draw,2011
33288,Vanuatu,Solomon Islands,2.0,0.0,Friendly,Vanuatu,False,Home,2011
33289,Eswatini,Botswana,0.0,2.0,Friendly,South Africa,True,Away,2011
33290,El Salvador,Venezuela,2.0,1.0,Friendly,USA,True,Home,2011
33291,Albania,Montenegro,3.0,2.0,Friendly,Albania,False,Home,2011
33292,Austria,Slovakia,1.0,2.0,Friendly,Austria,False,Away,2011
33293,Azerbaijan,North Macedonia,0.0,1.0,Friendly,Azerbaijan,False,Away,2011
33294,Belarus,Bulgaria,1.0,0.0,Friendly,Belarus,False,Home,2011
33295,Bolivia,Panama,1.0,3.0,Friendly,Bolivia,False,Away,2011
33296,Bosnia and Herzegovina,Greece,0.0,0.0,Friendly,Bosnia and Herzegovina,False,Draw,2011
33297,Botswana,Kenya,1.0,0.0,Friendly,Botswana,False,Home,2011
33298,China PR,Jamaica,1.0,0.0,Friendly,China PR,False,Home,2011
33299,Costa Rica,Ecuador,0.0,2.0,Friendly,Costa Rica,False,Away,2011
33300,Cyprus,Moldova,3.0,2.0,Friendly,Cyprus,False,Home,2011
33301,Equatorial Guinea,Guinea-Bissau,1.0,4.0,Friendly,Portugal,True,Away,2011
33302,France,Chile,1.0,1.0,Friendly,France,False,Draw,2011
33303,Gabon,Guinea,1.0,1.0,Friendly,France,True,Draw,2011
33304,Gambia,Congo DR,3.0,0.0,Friendly,Gambia,False,Home,2011
33305,Germany,Brazil,3.0,2.0,Friendly,Germany,False,Home,2011
33306,Honduras,Venezuela,2.0,0.0,Friendly,USA,True,Home,2011
33307,Hungary,Iceland,4.0,0.0,Friendly,Hungary,False,Home,2011
33308,Republic of Ireland,Croatia,0.0,0.0,Friendly,Republic of Ireland,False,Draw,2011
33309,Israel,Côte d'Ivoire,3.0,4.0,Friendly,Switzerland,True,Away,2011
33310,Italy,Spain,2.0,1.0,Friendly,Italy,False,Home,2011
33311,Japan,Korea Republic,3.0,0.0,Friendly,Japan,False,Home,2011
33312,Kazakhstan,Syria,1.0,1.0,Friendly,Kazakhstan,False,Draw,2011
33313,Kuwait,Korea DPR,0.0,0.0,Friendly,Kuwait,False,Draw,2011
33314,Latvia,Finland,0.0,2.0,Friendly,Latvia,False,Away,2011
33315,Liberia,Angola,0.0,0.0,Friendly,Liberia,False,Draw,2011
33316,Liechtenstein,Switzerland,1.0,2.0,Friendly,Liechtenstein,False,Away,2011
33317,Lithuania,Armenia,3.0,0.0,Friendly,Lithuania,False,Home,2011
33318,Malta,Central African Republic,2.0,1.0,Friendly,Malta,False,Home,2011
33319,Niger,Togo,3.0,3.0,Friendly,Niger,False,Draw,2011
33320,Northern Ireland,Faroe Islands,4.0,0.0,UEFA Euro qualification,Northern Ireland,False,Home,2011
33321,Norway,Czech Republic,3.0,0.0,Friendly,Norway,False,Home,2011
33322,Oman,Bahrain,1.0,1.0,Friendly,United Arab Emirates,True,Draw,2011
33323,Poland,Georgia,1.0,0.0,Friendly,Poland,False,Home,2011
33324,Portugal,Luxembourg,5.0,0.0,Friendly,Portugal,False,Home,2011
33325,Russia,Serbia,1.0,0.0,Friendly,Russia,False,Home,2011
33326,San Marino,Romania,0.0,1.0,Friendly,San Marino,False,Away,2011
33327,Scotland,Denmark,2.0,1.0,Friendly,Scotland,False,Home,2011
33328,Senegal,Morocco,0.0,2.0,Friendly,Senegal,False,Away,2011
33329,Slovenia,Belgium,0.0,0.0,Friendly,Slovenia,False,Draw,2011
33330,South Africa,Burkina Faso,3.0,0.0,Friendly,South Africa,False,Home,2011
33331,Tunisia,Mali,4.0,2.0,Friendly,Tunisia,False,Home,2011
33332,Turkey,Estonia,3.0,0.0,Friendly,Turkey,False,Home,2011
33333,Ukraine,Sweden,0.0,1.0,Friendly,Ukraine,False,Away,2011
33334,USA,Mexico,1.0,1.0,Friendly,USA,False,Draw,2011
33335,Wales,Australia,1.0,2.0,Friendly,Wales,False,Away,2011
33336,Zimbabwe,Zambia,2.0,0.0,Friendly,Zimbabwe,False,Home,2011
33337,Liberia,Niger,0.0,0.0,Friendly,Liberia,False,Draw,2011
33338,Fiji,Samoa,3.0,0.0,Friendly,Fiji,False,Home,2011
33339,Lebanon,Syria,2.0,3.0,Friendly,Lebanon,False,Away,2011
33340,Fiji,Samoa,5.0,1.0,Friendly,Fiji,False,Home,2011
33341,Eritrea,Sudan,0.0,3.0,Friendly,Eritrea,False,Away,2011
33342,Qatar,Iraq,0.0,1.0,Friendly,Qatar,False,Away,2011
33343,Dominican Republic,Curaçao,1.0,0.0,Friendly,Dominican Republic,False,Home,2011
33344,Lesotho,Eswatini,0.0,0.0,Friendly,Lesotho,False,Draw,2011
33345,Barbados,St. Lucia,4.0,0.0,Friendly,Barbados,False,Home,2011
33346,Dominican Republic,Curaçao,1.0,0.0,Friendly,Dominican Republic,False,Home,2011
33347,Trinidad and Tobago,India,3.0,0.0,Friendly,Trinidad and Tobago,False,Home,2011
33348,Indonesia,Palestine,4.0,1.0,Friendly,Indonesia,False,Home,2011
33349,Jordan,Tunisia,3.0,3.0,Friendly,Jordan,False,Draw,2011
33350,Lesotho,Eswatini,0.0,1.0,Friendly,Lesotho,False,Away,2011
33351,Tuvalu,Samoa,3.0,0.0,Friendly,Fiji,True,Home,2011
33352,Guyana,India,2.0,1.0,Friendly,Guyana,False,Home,2011
33353,Thailand,Singapore,0.0,0.0,Friendly,Thailand,False,Draw,2011
33354,United Arab Emirates,Qatar,3.0,1.0,Friendly,United Arab Emirates,False,Home,2011
33355,Bahrain,Sudan,1.0,0.0,Friendly,Bahrain,False,Home,2011
33356,Angola,Congo DR,1.0,2.0,Friendly,Angola,False,Away,2011
33357,Fiji,Tahiti,3.0,0.0,Pacific Games,New Caledonia,True,Home,2011
33358,Jordan,Indonesia,1.0,0.0,Friendly,Jordan,False,Home,2011
33359,New Caledonia,Vanuatu,5.0,0.0,Pacific Games,New Caledonia,False,Home,2011
33360,Oman,Kuwait,1.0,0.0,Friendly,Oman,False,Home,2011
33361,Papua New Guinea,Cook Islands,4.0,0.0,Pacific Games,New Caledonia,True,Home,2011
33362,Solomon Islands,Guam,7.0,0.0,Pacific Games,New Caledonia,True,Home,2011
33363,Tuvalu,American Samoa,4.0,0.0,Pacific Games,New Caledonia,True,Home,2011
33364,Antigua and Barbuda,St. Vincent / Grenadines,2.0,2.0,Friendly,Antigua and Barbuda,False,Draw,2011
33365,American Samoa,Solomon Islands,0.0,4.0,Pacific Games,New Caledonia,True,Away,2011
33366,Fiji,Kiribati,9.0,0.0,Pacific Games,New Caledonia,True,Home,2011
33367,New Caledonia,Guam,9.0,0.0,Pacific Games,New Caledonia,False,Home,2011
33368,Tahiti,Cook Islands,7.0,0.0,Pacific Games,New Caledonia,True,Home,2011
33369,Vanuatu,Tuvalu,5.0,1.0,Pacific Games,New Caledonia,True,Home,2011
33370,American Samoa,Guam,0.0,2.0,Pacific Games,New Caledonia,True,Away,2011
33371,Cook Islands,Kiribati,3.0,0.0,Pacific Games,New Caledonia,True,Home,2011
33372,New Caledonia,Tuvalu,8.0,0.0,Pacific Games,New Caledonia,False,Home,2011
33373,Tahiti,Papua New Guinea,1.0,1.0,Pacific Games,New Caledonia,True,Draw,2011
33374,Vanuatu,Solomon Islands,1.0,0.0,Pacific Games,New Caledonia,True,Home,2011
33375,Albania,France,1.0,2.0,UEFA Euro qualification,Albania,False,Away,2011
33376,Andorra,Armenia,0.0,3.0,UEFA Euro qualification,Andorra,False,Away,2011
33377,Antigua and Barbuda,Curaçao,5.0,2.0,FIFA World Cup qualification,Antigua and Barbuda,False,Home,2011
33378,Argentina,Venezuela,1.0,0.0,Friendly,India,True,Home,2011
33379,Australia,Thailand,2.0,1.0,FIFA World Cup qualification,Australia,False,Home,2011
33380,Azerbaijan,Belgium,1.0,1.0,UEFA Euro qualification,Azerbaijan,False,Draw,2011
33381,Bahrain,Qatar,0.0,0.0,FIFA World Cup qualification,Bahrain,False,Draw,2011
33382,Belarus,Bosnia and Herzegovina,0.0,2.0,UEFA Euro qualification,Belarus,False,Away,2011
33383,Bulgaria,England,0.0,3.0,UEFA Euro qualification,Bulgaria,False,Away,2011
33384,Canada,St. Lucia,4.0,1.0,FIFA World Cup qualification,Canada,False,Home,2011
33385,China PR,Singapore,2.0,1.0,FIFA World Cup qualification,China PR,False,Home,2011
33386,Cyprus,Portugal,0.0,4.0,UEFA Euro qualification,Cyprus,False,Away,2011
33387,Dominica,Nicaragua,0.0,2.0,FIFA World Cup qualification,Dominica,False,Away,2011
33388,Ecuador,Jamaica,5.0,2.0,Friendly,Ecuador,False,Home,2011
33389,El Salvador,Dominican Republic,3.0,2.0,FIFA World Cup qualification,El Salvador,False,Home,2011
33390,Faroe Islands,Italy,0.0,1.0,UEFA Euro qualification,Faroe Islands,False,Away,2011
33391,Finland,Moldova,4.0,1.0,UEFA Euro qualification,Finland,False,Home,2011
33392,Georgia,Latvia,0.0,1.0,UEFA Euro qualification,Georgia,False,Away,2011
33393,Germany,Austria,6.0,2.0,UEFA Euro qualification,Germany,False,Home,2011
33394,Ghana,Eswatini,2.0,0.0,African Cup of Nations qualification,Ghana,False,Home,2011
33395,Grenada,Belize,0.0,3.0,FIFA World Cup qualification,Grenada,False,Away,2011
33396,Guyana,Barbados,2.0,0.0,FIFA World Cup qualification,Guyana,False,Home,2011
33397,Haiti,US Virgin Islands,6.0,0.0,FIFA World Cup qualification,Haiti,False,Home,2011
33398,Hungary,Sweden,2.0,1.0,UEFA Euro qualification,Hungary,False,Home,2011
33399,IR Iran,Indonesia,3.0,0.0,FIFA World Cup qualification,IR Iran,False,Home,2011
33400,Iraq,Jordan,0.0,2.0,FIFA World Cup qualification,Iraq,False,Away,2011
33401,Republic of Ireland,Slovakia,0.0,0.0,UEFA Euro qualification,Republic of Ireland,False,Draw,2011
33402,Israel,Greece,0.0,1.0,UEFA Euro qualification,Israel,False,Away,2011
33403,Japan,Korea DPR,1.0,0.0,FIFA World Cup qualification,Japan,False,Home,2011
33404,Korea Republic,Lebanon,6.0,0.0,FIFA World Cup qualification,Korea Republic,False,Home,2011
33405,Lithuania,Liechtenstein,0.0,0.0,UEFA Euro qualification,Lithuania,False,Draw,2011
33406,Luxembourg,Romania,0.0,2.0,UEFA Euro qualification,Luxembourg,False,Away,2011
33407,Malta,Croatia,1.0,3.0,UEFA Euro qualification,Malta,False,Away,2011
33408,Netherlands,San Marino,11.0,0.0,UEFA Euro qualification,Netherlands,False,Home,2011
33409,Northern Ireland,Serbia,0.0,1.0,UEFA Euro qualification,Northern Ireland,False,Away,2011
33410,Norway,Iceland,1.0,0.0,UEFA Euro qualification,Norway,False,Home,2011
33411,Oman,Saudi Arabia,0.0,0.0,FIFA World Cup qualification,Oman,False,Draw,2011
33412,Panama,Paraguay,0.0,2.0,Friendly,Panama,False,Away,2011
33413,Peru,Bolivia,2.0,2.0,Friendly,Peru,False,Draw,2011
33414,Poland,Mexico,1.0,1.0,Friendly,Poland,False,Draw,2011
33415,Russia,North Macedonia,1.0,0.0,UEFA Euro qualification,Russia,False,Home,2011
33416,Slovenia,Estonia,1.0,2.0,UEFA Euro qualification,Slovenia,False,Away,2011
33417,Spain,Chile,3.0,2.0,Friendly,Switzerland,True,Home,2011
33418,St. Kitts and Nevis,Puerto Rico,0.0,0.0,FIFA World Cup qualification,St. Kitts and Nevis,False,Draw,2011
33419,Suriname,Cayman Islands,1.0,0.0,FIFA World Cup qualification,Suriname,False,Home,2011
33420,Tajikistan,Uzbekistan,0.0,1.0,FIFA World Cup qualification,Tajikistan,False,Away,2011
33421,Trinidad and Tobago,Bermuda,1.0,0.0,FIFA World Cup qualification,Trinidad and Tobago,False,Home,2011
33422,Turkey,Kazakhstan,2.0,1.0,UEFA Euro qualification,Turkey,False,Home,2011
33423,Ukraine,Uruguay,2.0,3.0,Friendly,Ukraine,False,Away,2011
33424,United Arab Emirates,Kuwait,2.0,3.0,FIFA World Cup qualification,United Arab Emirates,False,Away,2011
33425,USA,Costa Rica,0.0,1.0,Friendly,USA,False,Away,2011
33426,Wales,Montenegro,2.0,1.0,UEFA Euro qualification,Wales,False,Home,2011
33427,Burkina Faso,Equatorial Guinea,1.0,0.0,Friendly,Burkina Faso,False,Home,2011
33428,Cameroon,Mauritius,6.0,0.0,African Cup of Nations qualification,Cameroon,False,Home,2011
33429,Cook Islands,Fiji,1.0,4.0,Pacific Games,New Caledonia,True,Away,2011
33430,Guam,Vanuatu,1.0,4.0,Pacific Games,New Caledonia,True,Away,2011
33431,Honduras,Colombia,0.0,2.0,Friendly,USA,True,Away,2011
33432,Kenya,Guinea-Bissau,2.0,1.0,African Cup of Nations qualification,Kenya,False,Home,2011
33433,Kiribati,Papua New Guinea,1.0,17.0,Pacific Games,New Caledonia,True,Away,2011
33434,Malawi,Tunisia,0.0,0.0,African Cup of Nations qualification,Malawi,False,Draw,2011
33435,Namibia,Gambia,1.0,0.0,African Cup of Nations qualification,Namibia,False,Home,2011
33436,New Caledonia,American Samoa,8.0,0.0,Pacific Games,New Caledonia,False,Home,2011
33437,Rwanda,Côte d'Ivoire,0.0,5.0,African Cup of Nations qualification,Rwanda,False,Away,2011
33438,Scotland,Czech Republic,2.0,2.0,UEFA Euro qualification,Scotland,False,Draw,2011
33439,Senegal,Congo DR,2.0,0.0,African Cup of Nations qualification,Senegal,False,Home,2011
33440,Sierra Leone,Egypt,2.0,1.0,African Cup of Nations qualification,Sierra Leone,False,Home,2011
33441,Solomon Islands,Tuvalu,6.0,1.0,Pacific Games,New Caledonia,True,Home,2011
33442,Tanzania,Algeria,1.0,1.0,African Cup of Nations qualification,Tanzania,False,Draw,2011
33443,Angola,Uganda,2.0,0.0,African Cup of Nations qualification,Angola,False,Home,2011
33444,Burundi,Benin,1.0,1.0,African Cup of Nations qualification,Burundi,False,Draw,2011
33445,Central African Republic,Morocco,0.0,0.0,African Cup of Nations qualification,Central African Republic,False,Draw,2011
33446,Comoros,Zambia,1.0,2.0,African Cup of Nations qualification,Comoros,False,Away,2011
33447,Congo,Sudan,0.0,1.0,African Cup of Nations qualification,Congo,False,Away,2011
33448,Guinea,Ethiopia,1.0,0.0,African Cup of Nations qualification,Guinea,False,Home,2011
33449,Madagascar,Nigeria,0.0,2.0,African Cup of Nations qualification,Madagascar,False,Away,2011
33450,Mexico,Chile,1.0,0.0,Friendly,Spain,True,Home,2011
33451,Niger,South Africa,2.0,1.0,African Cup of Nations qualification,Niger,False,Home,2011
33452,Togo,Botswana,1.0,0.0,African Cup of Nations qualification,Togo,False,Home,2011
33453,Zimbabwe,Liberia,3.0,0.0,African Cup of Nations qualification,Zimbabwe,False,Home,2011
33454,American Samoa,Vanuatu,0.0,8.0,Pacific Games,New Caledonia,True,Away,2011
33455,Bolivia,Peru,0.0,0.0,Friendly,Bolivia,False,Draw,2011
33456,Brazil,Ghana,1.0,0.0,Friendly,England,True,Home,2011
33457,Guam,Tuvalu,1.0,1.0,Pacific Games,New Caledonia,True,Draw,2011
33458,Kiribati,Tahiti,1.0,17.0,Pacific Games,New Caledonia,True,Away,2011
33459,New Caledonia,Solomon Islands,1.0,2.0,Pacific Games,New Caledonia,False,Away,2011
33460,Papua New Guinea,Fiji,0.0,2.0,Pacific Games,New Caledonia,True,Away,2011
33461,Argentina,Nigeria,3.0,1.0,Friendly,Bangladesh,True,Home,2011
33462,Austria,Turkey,0.0,0.0,UEFA Euro qualification,Austria,False,Draw,2011
33463,Azerbaijan,Kazakhstan,3.0,2.0,UEFA Euro qualification,Azerbaijan,False,Home,2011
33464,Barbados,Trinidad and Tobago,0.0,2.0,FIFA World Cup qualification,Barbados,False,Away,2011
33465,Belgium,USA,1.0,0.0,Friendly,Belgium,False,Home,2011
33466,Belize,Guatemala,1.0,2.0,FIFA World Cup qualification,Belize,False,Away,2011
33467,Bosnia and Herzegovina,Belarus,1.0,0.0,UEFA Euro qualification,Bosnia and Herzegovina,False,Home,2011
33468,Cayman Islands,El Salvador,1.0,4.0,FIFA World Cup qualification,Cayman Islands,False,Away,2011
33469,Croatia,Israel,3.0,1.0,UEFA Euro qualification,Croatia,False,Home,2011
33470,Curaçao,Haiti,2.0,4.0,FIFA World Cup qualification,Curaçao,False,Away,2011
33471,Czech Republic,Ukraine,4.0,0.0,Friendly,Czech Republic,False,Home,2011
33472,Denmark,Norway,2.0,0.0,UEFA Euro qualification,Denmark,False,Home,2011
33473,Dominican Republic,Suriname,1.0,1.0,FIFA World Cup qualification,Dominican Republic,False,Draw,2011
33474,Ecuador,Costa Rica,4.0,0.0,Friendly,Ecuador,False,Home,2011
33475,England,Wales,1.0,0.0,UEFA Euro qualification,England,False,Home,2011
33476,Estonia,Northern Ireland,4.0,1.0,UEFA Euro qualification,Estonia,False,Home,2011
33477,Finland,Netherlands,0.0,2.0,UEFA Euro qualification,Finland,False,Away,2011
33478,Gabon,Niger,1.0,0.0,Friendly,France,True,Home,2011
33479,Guyana,Bermuda,2.0,1.0,FIFA World Cup qualification,Guyana,False,Home,2011
33480,Honduras,Paraguay,0.0,3.0,Friendly,Honduras,False,Away,2011
33481,Iceland,Cyprus,1.0,0.0,UEFA Euro qualification,Iceland,False,Home,2011
33482,Indonesia,Bahrain,0.0,2.0,FIFA World Cup qualification,Indonesia,False,Away,2011
33483,Italy,Slovenia,1.0,0.0,UEFA Euro qualification,Italy,False,Home,2011
33484,Jamaica,Colombia,0.0,2.0,Friendly,USA,True,Away,2011
33485,Jordan,China PR,2.0,1.0,FIFA World Cup qualification,Jordan,False,Home,2011
33486,Korea DPR,Tajikistan,1.0,0.0,FIFA World Cup qualification,Korea DPR,False,Home,2011
33487,Kuwait,Korea Republic,1.0,1.0,FIFA World Cup qualification,Kuwait,False,Draw,2011
33488,Latvia,Greece,1.0,1.0,UEFA Euro qualification,Latvia,False,Draw,2011
33489,Lebanon,United Arab Emirates,3.0,1.0,FIFA World Cup qualification,Lebanon,False,Home,2011
33490,Luxembourg,Albania,2.0,1.0,UEFA Euro qualification,Luxembourg,False,Home,2011
33491,North Macedonia,Andorra,1.0,0.0,UEFA Euro qualification,North Macedonia,False,Home,2011
33492,Malta,Georgia,1.0,1.0,UEFA Euro qualification,Malta,False,Draw,2011
33493,Moldova,Hungary,0.0,2.0,UEFA Euro qualification,Moldova,False,Away,2011
33494,Nicaragua,Panama,1.0,2.0,FIFA World Cup qualification,Nicaragua,False,Away,2011
33495,Poland,Germany,2.0,2.0,Friendly,Poland,False,Draw,2011
33496,Puerto Rico,Canada,0.0,3.0,FIFA World Cup qualification,Puerto Rico,False,Away,2011
33497,Qatar,IR Iran,1.0,1.0,FIFA World Cup qualification,Qatar,False,Draw,2011
33498,Romania,France,0.0,0.0,UEFA Euro qualification,Romania,False,Draw,2011
33499,Russia,Republic of Ireland,0.0,0.0,UEFA Euro qualification,Russia,False,Draw,2011
33500,San Marino,Sweden,0.0,5.0,UEFA Euro qualification,San Marino,False,Away,2011
33501,Saudi Arabia,Australia,1.0,3.0,FIFA World Cup qualification,Saudi Arabia,False,Away,2011
33502,Scotland,Lithuania,1.0,0.0,UEFA Euro qualification,Scotland,False,Home,2011
33503,Serbia,Faroe Islands,3.0,1.0,UEFA Euro qualification,Serbia,False,Home,2011
33504,Singapore,Iraq,0.0,2.0,FIFA World Cup qualification,Singapore,False,Away,2011
33505,Slovakia,Armenia,0.0,4.0,UEFA Euro qualification,Slovakia,False,Away,2011
33506,Spain,Liechtenstein,6.0,0.0,UEFA Euro qualification,Spain,False,Home,2011
33507,St. Lucia,Saint Kitts and Nevis,2.0,4.0,FIFA World Cup qualification,St. Lucia,False,Away,2011
33508,Switzerland,Bulgaria,3.0,1.0,UEFA Euro qualification,Switzerland,False,Home,2011
33509,Thailand,Oman,3.0,0.0,FIFA World Cup qualification,Thailand,False,Home,2011
33510,Uzbekistan,Japan,1.0,1.0,FIFA World Cup qualification,Uzbekistan,False,Draw,2011
33511,Venezuela,Guinea,2.0,1.0,Friendly,Venezuela,False,Home,2011
33512,US Virgin Islands,Antigua and Barbuda,1.0,8.0,FIFA World Cup qualification,US Virgin Islands,False,Away,2011
33513,Equatorial Guinea,Central African Republic,3.0,0.0,Friendly,Equatorial Guinea,False,Home,2011
33514,New Caledonia,Tahiti,3.0,1.0,Pacific Games,New Caledonia,False,Home,2011
