,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,outcome,year,continent
16771,1994-02-23,Israel,Georgia,2.0,0.0,Friendly,Ashdod,Israel,False,Home,1994,Europe
16772,1994-02-23,Mali,Ghana,0.0,0.0,Friendly,Bamako,Mali,False,Draw,1994,Africa
16773,1994-02-23,Morocco,Finland,0.0,0.0,Friendly,Casablanca,Morocco,False,Draw,1994,Africa
16775,1994-02-23,Turkey,Czech Republic,1.0,4.0,Friendly,Istanbul,Turkey,False,Away,1994,Europe
16776,1994-02-24,Mexico,Sweden,2.0,1.0,Friendly,Fresno,USA,True,Home,1994,America
16777,1994-02-25,Antigua and Barbuda,Montserrat,8.0,0.0,CFU Caribbean Cup qualification,Basseterre,St. Kitts and Nevis,True,Home,1994,America
16779,1994-02-26,Colombia,Korea Republic,2.0,2.0,Friendly,Monterey Park,USA,True,Draw,1994,America
16780,1994-02-26,Zimbabwe,Zambia,2.0,2.0,Friendly,Harare,Zimbabwe,False,Draw,1994,Africa
16781,1994-02-27,Gabon,Senegal,0.0,0.0,Friendly,Moanda,Gabon,False,Draw,1994,Africa
16782,1994-03-02,Cayman Islands,British Virgin Islands,5.0,0.0,CFU Caribbean Cup qualification,George Town,Cayman Islands,False,Home,1994,America
16783,1994-03-02,Mexico,Colombia,0.0,0.0,Friendly,Mexico City,Mexico,False,Draw,1994,America
16784,1994-03-04,Jamaica,British Virgin Islands,12.0,0.0,CFU Caribbean Cup qualification,George Town,Cayman Islands,True,Home,1994,America
16785,1994-03-05,USA,Korea Republic,1.0,0.0,Friendly,Monterey Park,USA,False,Home,1994,America
16786,1994-03-06,Cayman Islands,Jamaica,3.0,2.0,CFU Caribbean Cup qualification,West Bay,Cayman Islands,False,Home,1994,America
16787,1994-03-06,St. Vincent / Grenadines,Anguilla,2.0,0.0,CFU Caribbean Cup qualification,Kingstown,St. Vincent / Grenadines,False,Home,1994,America
16788,1994-03-09,Cyprus,Estonia,2.0,0.0,Friendly,Paralímni,Cyprus,False,Home,1994,Europe
16789,1994-03-09,England,Denmark,1.0,0.0,Friendly,London,England,False,Home,1994,Europe
16790,1994-03-09,Hungary,Switzerland,1.0,2.0,Friendly,Budapest,Hungary,False,Away,1994,Europe
16791,1994-03-09,Nigeria,Ghana,0.0,0.0,Friendly,Lagos,Nigeria,False,Draw,1994,Africa
16792,1994-03-09,Wales,Norway,1.0,3.0,Friendly,Cardiff,Wales,False,Away,1994,Europe
16793,1994-03-10,Dominican Republic,Haiti,0.0,1.0,CFU Caribbean Cup qualification,Santo Domingo,Dominican Republic,False,Away,1994,America
16794,1994-03-12,Congo,Congo DR,2.0,1.0,Friendly,Brazzaville,Congo,False,Home,1994,Africa
16795,1994-03-12,USA,Korea Republic,1.0,1.0,Friendly,Fullerton,USA,False,Draw,1994,America
16796,1994-03-12,Zambia,Zimbabwe,2.0,1.0,Friendly,Lusaka,Zambia,False,Home,1994,Africa
16797,1994-03-15,Gabon,Congo DR,2.0,1.0,Friendly,Libreville,Gabon,False,Home,1994,Africa
16798,1994-03-15,Israel,Ukraine,1.0,0.0,Friendly,Haifa,Israel,False,Home,1994,Europe
16799,1994-03-16,Egypt,Cameroon,0.0,0.0,Friendly,Cairo,Egypt,False,Draw,1994,Africa
16800,1994-03-17,Tunisia,Niger,4.0,2.0,Friendly,Tunis,Tunisia,False,Home,1994,Africa
16801,1994-03-19,Angola,Gabon,2.0,1.0,Friendly,Luanda,Angola,False,Home,1994,Africa
16802,1994-03-22,France,Chile,3.0,1.0,Friendly,Lyon,France,False,Home,1994,Europe
16803,1994-03-23,Austria,Hungary,1.0,1.0,Friendly,Linz,Austria,False,Draw,1994,Europe
16804,1994-03-23,Brazil,Argentina,2.0,0.0,Friendly,Recife,Brazil,False,Home,1994,America
16805,1994-03-23,Germany,Italy,2.0,1.0,Friendly,Stuttgart,Germany,False,Home,1994,Europe
16806,1994-03-23,Greece,Poland,0.0,0.0,Friendly,Salonica,Greece,False,Draw,1994,Europe
16807,1994-03-23,Republic of Ireland,Russia,0.0,0.0,Friendly,Dublin,Republic of Ireland,False,Draw,1994,Europe
16808,1994-03-23,Luxembourg,Morocco,1.0,2.0,Friendly,Luxembourg,Luxembourg,False,Away,1994,Europe
16809,1994-03-23,North Macedonia,Slovenia,2.0,0.0,Friendly,Skopje,North Macedonia,False,Home,1994,Europe
16810,1994-03-23,Northern Ireland,Romania,2.0,0.0,Friendly,Belfast,Northern Ireland,False,Home,1994,Europe
16811,1994-03-23,Scotland,Netherlands,0.0,1.0,Friendly,Glasgow,Scotland,False,Away,1994,Europe
16812,1994-03-23,Spain,Croatia,0.0,2.0,Friendly,Valencia,Spain,False,Away,1994,Europe
16813,1994-03-26,Nigeria,Gabon,3.0,0.0,African Cup of Nations,Tunis,Tunisia,True,Home,1994,Africa
16814,1994-03-26,Saudi Arabia,Chile,0.0,2.0,Friendly,Riyadh,Saudi Arabia,False,Away,1994,Asia
16815,1994-03-26,Tunisia,Mali,0.0,2.0,African Cup of Nations,Tunis,Tunisia,False,Away,1994,Africa
16816,1994-03-26,USA,Bolivia,2.0,2.0,Friendly,Dallas,USA,False,Draw,1994,America
16817,1994-03-27,Ghana,Guinea,1.0,0.0,African Cup of Nations,Sousse,Tunisia,True,Home,1994,Africa
16818,1994-03-27,Côte d'Ivoire,Sierra Leone,4.0,0.0,African Cup of Nations,Sousse,Tunisia,True,Home,1994,Africa
16819,1994-03-28,Egypt,Gabon,4.0,0.0,African Cup of Nations,Tunis,Tunisia,True,Home,1994,Africa
16820,1994-03-28,Mali,Congo DR,0.0,1.0,African Cup of Nations,Tunis,Tunisia,True,Away,1994,Africa
16821,1994-03-29,Senegal,Guinea,2.0,1.0,African Cup of Nations,Sousse,Tunisia,True,Home,1994,Africa
16822,1994-03-29,Zambia,Sierra Leone,0.0,0.0,African Cup of Nations,Sousse,Tunisia,True,Draw,1994,Africa
16823,1994-03-30,Malta,Slovakia,1.0,2.0,Friendly,Attard,Malta,False,Away,1994,Europe
16824,1994-03-30,Nigeria,Egypt,0.0,0.0,African Cup of Nations,Tunis,Tunisia,True,Draw,1994,Africa
16825,1994-03-30,Tunisia,Congo DR,1.0,1.0,African Cup of Nations,Tunis,Tunisia,False,Draw,1994,Africa
16826,1994-03-31,Ghana,Senegal,1.0,0.0,African Cup of Nations,Sousse,Tunisia,True,Home,1994,Africa
16827,1994-03-31,Zambia,Côte d'Ivoire,1.0,0.0,African Cup of Nations,Sousse,Tunisia,True,Home,1994,Africa
16828,1994-04-02,Congo DR,Nigeria,0.0,2.0,African Cup of Nations,Tunis,Tunisia,True,Away,1994,Africa
16829,1994-04-02,Egypt,Mali,0.0,1.0,African Cup of Nations,Tunis,Tunisia,True,Away,1994,Africa
16830,1994-04-03,Ghana,Côte d'Ivoire,1.0,2.0,African Cup of Nations,Sousse,Tunisia,True,Away,1994,Africa
16831,1994-04-03,Zambia,Senegal,1.0,0.0,African Cup of Nations,Sousse,Tunisia,True,Home,1994,Africa
16832,1994-04-06,Hungary,Slovenia,0.0,1.0,Friendly,Szombathely,Hungary,False,Away,1994,Europe
16833,1994-04-06,Nigeria,Côte d'Ivoire,2.0,2.0,African Cup of Nations,Tunis,Tunisia,True,Draw,1994,Africa
16834,1994-04-06,Zambia,Mali,4.0,0.0,African Cup of Nations,Tunis,Tunisia,True,Home,1994,Africa
16835,1994-04-07,Cayman Islands,Haiti,2.0,3.0,CFU Caribbean Cup,San Fernando,Trinidad and Tobago,True,Away,1994,America
16836,1994-04-07,Colombia,Bolivia,0.0,1.0,Friendly,Villavicencio,Colombia,False,Away,1994,America
16837,1994-04-09,Suriname,Cayman Islands,2.0,0.0,CFU Caribbean Cup,San Fernando,Trinidad and Tobago,True,Home,1994,America
16838,1994-04-10,Côte d'Ivoire,Mali,3.0,1.0,African Cup of Nations,Tunis,Tunisia,True,Home,1994,Africa
16839,1994-04-10,Nigeria,Zambia,2.0,1.0,African Cup of Nations,Tunis,Tunisia,True,Home,1994,Africa
16840,1994-04-11,Kazakhstan,Tajikistan,1.0,0.0,Friendly,Tashkent,Uzbekistan,True,Home,1994,Asia
16841,1994-04-11,Suriname,Haiti,1.0,1.0,CFU Caribbean Cup,San Fernando,Trinidad and Tobago,True,Draw,1994,America
16842,1994-04-11,Uzbekistan,Turkmenistan,4.0,0.0,Friendly,Tashkent,Uzbekistan,False,Home,1994,Asia
16843,1994-04-13,Poland,Saudi Arabia,1.0,0.0,Friendly,Cannes,France,True,Home,1994,Europe
16844,1994-04-13,Uzbekistan,Kazakhstan,1.0,0.0,Friendly,Tashkent,Uzbekistan,False,Home,1994,Asia
16845,1994-04-14,Trinidad and Tobago,Suriname,3.0,2.0,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,False,Home,1994,America
16846,1994-04-15,Kazakhstan,Turkmenistan,0.0,0.0,Friendly,Tashkent,Uzbekistan,True,Draw,1994,Asia
16847,1994-04-15,Oman,Bulgaria,1.0,1.0,Friendly,Muscat,Oman,False,Draw,1994,Asia
16848,1994-04-16,USA,Moldova,1.0,1.0,Friendly,Jacksonville,USA,False,Draw,1994,America
16849,1994-04-17,Colombia,Nigeria,1.0,0.0,Friendly,Armenia,Colombia,False,Home,1994,America
16850,1994-04-17,Uzbekistan,Tajikistan,1.0,1.0,Friendly,Tashkent,Uzbekistan,False,Draw,1994,Asia
16851,1994-04-18,Tunisia,Saudi Arabia,2.0,0.0,Friendly,Tunis,Tunisia,False,Home,1994,Africa
16852,1994-04-19,Malta,Azerbaijan,5.0,0.0,Friendly,Attard,Malta,False,Home,1994,Europe
16853,1994-04-19,Tajikistan,Turkmenistan,0.0,2.0,Friendly,Tashkent,Uzbekistan,True,Away,1994,Asia
16854,1994-04-20,Argentina,Morocco,3.0,1.0,Friendly,Salta,Argentina,False,Home,1994,America
16855,1994-04-20,Austria,Scotland,1.0,2.0,Friendly,Vienna,Austria,False,Away,1994,Europe
16856,1994-04-20,Denmark,Hungary,3.0,1.0,Friendly,Copenhagen,Denmark,False,Home,1994,Europe
16857,1994-04-20,Iceland,Saudi Arabia,0.0,2.0,Friendly,Toulon,France,True,Away,1994,Europe
16858,1994-04-20,Lithuania,Israel,1.0,1.0,Friendly,Vilnius,Lithuania,False,Draw,1994,Europe
16859,1994-04-20,Netherlands,Republic of Ireland,0.0,1.0,Friendly,Tilburg,Netherlands,False,Away,1994,Europe
16860,1994-04-20,Northern Ireland,Liechtenstein,4.0,1.0,UEFA Euro qualification,Belfast,Northern Ireland,False,Home,1994,Europe
16861,1994-04-20,Norway,Portugal,0.0,0.0,Friendly,Oslo,Norway,False,Draw,1994,Europe
16862,1994-04-20,Romania,Bolivia,3.0,0.0,Friendly,Bucharest,Romania,False,Home,1994,Europe
16863,1994-04-20,Slovakia,Croatia,4.0,1.0,Friendly,Bratislava,Slovakia,False,Home,1994,Europe
16864,1994-04-20,Switzerland,Czech Republic,3.0,0.0,Friendly,Zürich,Switzerland,False,Home,1994,Europe
16865,1994-04-20,Turkey,Russia,0.0,1.0,Friendly,Bursa,Turkey,False,Away,1994,Europe
16866,1994-04-20,USA,Moldova,3.0,0.0,Friendly,Davidson,USA,False,Home,1994,America
16867,1994-04-20,Wales,Sweden,0.0,2.0,Friendly,Wrexham,Wales,False,Away,1994,Europe
16868,1994-04-24,South Africa,Zimbabwe,1.0,0.0,Friendly,Mafikeng,South Africa,False,Home,1994,Africa
16869,1994-04-24,USA,Iceland,1.0,2.0,Friendly,Chula Vista,USA,False,Away,1994,America
16870,1994-04-27,Greece,Saudi Arabia,5.0,1.0,Friendly,Athens,Greece,False,Home,1994,Europe
16871,1994-04-27,Slovenia,Cyprus,3.0,0.0,Friendly,Maribor,Slovenia,False,Home,1994,Europe
16872,1994-04-27,United Arab Emirates,Germany,0.0,2.0,Friendly,Abu Dhabi,United Arab Emirates,False,Away,1994,Asia
16873,1994-04-28,Kuwait,Bulgaria,2.0,2.0,Friendly,Kuwait City,Kuwait,False,Draw,1994,Asia
16874,1994-04-30,USA,Chile,0.0,2.0,Friendly,Albuquerque,USA,False,Away,1994,America
16875,1994-05-01,Korea Republic,Cameroon,2.0,2.0,Friendly,Seoul,Korea Republic,False,Draw,1994,Asia
16876,1994-05-03,Colombia,Peru,1.0,0.0,Friendly,Miami,USA,True,Home,1994,America
16877,1994-05-03,El Salvador,Honduras,3.0,1.0,Friendly,Miami,USA,True,Home,1994,America
16878,1994-05-03,Korea Republic,Cameroon,2.0,1.0,Friendly,Changwon,Korea Republic,False,Home,1994,Asia
16879,1994-05-04,Bolivia,Saudi Arabia,1.0,0.0,Friendly,Cannes,France,True,Home,1994,Europe
16880,1994-05-04,Brazil,Iceland,3.0,0.0,Friendly,Florianópolis,Brazil,False,Home,1994,America
16881,1994-05-04,Poland,Hungary,3.0,2.0,Friendly,Cracow,Poland,False,Home,1994,Europe
16882,1994-05-05,Colombia,El Salvador,3.0,0.0,Friendly,Miami,USA,True,Home,1994,America
16883,1994-05-05,Honduras,Peru,2.0,1.0,Friendly,Miami,USA,True,Home,1994,America
16884,1994-05-05,Sweden,Nigeria,3.0,1.0,Friendly,Solna,Sweden,False,Home,1994,Europe
16885,1994-05-07,USA,Estonia,4.0,0.0,Friendly,Fullerton,USA,False,Home,1994,America
16886,1994-05-09,Greece,Cameroon,0.0,3.0,Friendly,Piraeus,Greece,False,Away,1994,Europe
16887,1994-05-11,Bolivia,Cameroon,1.0,1.0,Friendly,Piraeus,Greece,True,Draw,1994,Europe
16888,1994-05-13,Greece,Bolivia,0.0,0.0,Friendly,Piraeus,Greece,False,Draw,1994,Europe
16889,1994-05-14,North Macedonia,Albania,5.0,1.0,Friendly,Tetovo,North Macedonia,False,Home,1994,Europe
16890,1994-05-14,Nigeria,Suriname,2.0,1.0,Friendly,Amsterdam,Netherlands,True,Home,1994,Europe
16891,1994-05-15,USA,Armenia,1.0,0.0,Friendly,Fullerton,USA,False,Home,1994,America
16892,1994-05-17,England,Greece,5.0,0.0,Friendly,London,England,False,Home,1994,Europe
16893,1994-05-17,Poland,Austria,3.0,4.0,Friendly,Katowice,Poland,False,Away,1994,Europe
16894,1994-05-18,Chile,Argentina,3.0,3.0,Friendly,Santiago,Chile,False,Draw,1994,America
16895,1994-05-18,Hungary,Croatia,2.0,2.0,Friendly,Győr,Hungary,False,Draw,1994,Europe
16896,1994-05-19,Iceland,Bolivia,1.0,0.0,Friendly,Reykjavík,Iceland,False,Home,1994,Europe
16897,1994-05-22,England,Norway,0.0,0.0,Friendly,London,England,False,Draw,1994,Europe
16898,1994-05-22,Japan,Australia,1.0,1.0,Kirin Cup,Hiroshima,Japan,False,Draw,1994,Asia
16899,1994-05-23,Estonia,Wales,1.0,2.0,Friendly,Tallinn,Estonia,False,Away,1994,Europe
16900,1994-05-23,Fiji,Tahiti,2.0,2.0,Friendly,Suva,Fiji,False,Draw,1994,Oceania
16901,1994-05-24,Republic of Ireland,Bolivia,1.0,0.0,Friendly,Dublin,Republic of Ireland,False,Home,1994,Europe
16902,1994-05-25,Chile,Peru,2.0,1.0,Friendly,Santiago,Chile,False,Home,1994,America
16903,1994-05-25,Czech Republic,Lithuania,5.0,3.0,Friendly,Ostrava,Czech Republic,False,Home,1994,Europe
16904,1994-05-25,Ecuador,Argentina,1.0,0.0,Friendly,Guayaquil,Ecuador,False,Home,1994,America
16905,1994-05-25,Fiji,Tahiti,2.0,0.0,Friendly,Lautoka,Fiji,False,Home,1994,Oceania
16906,1994-05-25,Ukraine,Belarus,3.0,1.0,Friendly,Kyïv,Ukraine,False,Home,1994,Europe
16907,1994-05-25,USA,Saudi Arabia,0.0,0.0,Friendly,Piscataway,USA,False,Draw,1994,America
16908,1994-05-26,Australia,France,0.0,1.0,Kirin Cup,Kobe,Japan,True,Away,1994,Asia
16909,1994-05-26,Denmark,Sweden,1.0,0.0,Friendly,Copenhagen,Denmark,False,Home,1994,Europe
16910,1994-05-27,Italy,Finland,2.0,0.0,Friendly,Parma,Italy,False,Home,1994,Europe
16911,1994-05-27,Netherlands,Scotland,3.0,1.0,Friendly,Utrecht,Netherlands,False,Home,1994,Europe
16912,1994-05-27,Switzerland,Liechtenstein,2.0,0.0,Friendly,Basel,Switzerland,False,Home,1994,Europe
16913,1994-05-28,USA,Greece,1.0,1.0,Friendly,New Haven,USA,False,Draw,1994,America
16914,1994-05-29,Germany,Republic of Ireland,0.0,2.0,Friendly,Hanover,Germany,False,Away,1994,Europe
16915,1994-05-29,Japan,France,1.0,4.0,Kirin Cup,Tokyo,Japan,False,Away,1994,Asia
16916,1994-05-29,Russia,Slovakia,2.0,1.0,Friendly,Moscow,Russia,False,Home,1994,Europe
16917,1994-05-31,Israel,Argentina,0.0,3.0,Friendly,Ramat-Gan,Israel,False,Away,1994,Europe
16918,1994-06-01,Canada,Morocco,1.0,1.0,Friendly,Montréal,Canada,False,Draw,1994,America
16919,1994-06-01,North Macedonia,Estonia,2.0,0.0,Friendly,Skopje,North Macedonia,False,Home,1994,Europe
16920,1994-06-01,Netherlands,Hungary,7.0,1.0,Friendly,Eindhoven,Netherlands,False,Home,1994,Europe
16921,1994-06-01,Norway,Denmark,2.0,1.0,Friendly,Oslo,Norway,False,Home,1994,Europe
16922,1994-06-01,Romania,Slovenia,0.0,0.0,Friendly,Bucharest,Romania,False,Draw,1994,Europe
16923,1994-06-02,Austria,Germany,1.0,5.0,Friendly,Vienna,Austria,False,Away,1994,Europe
16924,1994-06-02,Finland,Spain,1.0,2.0,Friendly,Tampere,Finland,False,Away,1994,Europe
16925,1994-06-02,Latvia,Malta,2.0,0.0,Friendly,Riga,Latvia,False,Home,1994,Europe
16926,1994-06-03,Bulgaria,Ukraine,1.0,1.0,Friendly,Sofia,Bulgaria,False,Draw,1994,Europe
16927,1994-06-03,Colombia,Northern Ireland,2.0,0.0,Friendly,Foxborough,USA,True,Home,1994,America
16928,1994-06-03,Italy,Switzerland,1.0,0.0,Friendly,Rome,Italy,False,Home,1994,Europe
16929,1994-06-04,Croatia,Argentina,0.0,0.0,Friendly,Zagreb,Croatia,False,Draw,1994,Europe
16930,1994-06-04,Trinidad and Tobago,Saudi Arabia,2.0,3.0,Friendly,Pomona,USA,True,Away,1994,America
16931,1994-06-04,USA,Mexico,1.0,0.0,Friendly,Pasadena,USA,False,Home,1994,America
16932,1994-06-05,Canada,Brazil,1.0,1.0,Friendly,Edmonton,Canada,False,Draw,1994,America
16933,1994-06-05,Colombia,Greece,2.0,0.0,Friendly,East Rutherford,USA,True,Home,1994,America
16934,1994-06-05,Ecuador,Korea Republic,2.0,1.0,Friendly,Wakefield,USA,True,Home,1994,America
16935,1994-06-05,Republic of Ireland,Czech Republic,1.0,3.0,Friendly,Dublin,Republic of Ireland,False,Away,1994,Europe
16936,1994-06-05,Côte d'Ivoire,Liberia,4.0,1.0,Friendly,Abidjan,Côte d'Ivoire,False,Home,1994,Africa
16937,1994-06-05,Sweden,Norway,2.0,0.0,Friendly,Solna,Sweden,False,Home,1994,Europe
16938,1994-06-08,Australia,South Africa,1.0,0.0,Friendly,Adelaide,Australia,False,Home,1994,Asia
16939,1994-06-08,Belgium,Hungary,3.0,1.0,Friendly,Brussels,Belgium,False,Home,1994,Europe
16940,1994-06-08,Bolivia,Peru,0.0,0.0,Friendly,Santa Cruz,Bolivia,False,Draw,1994,America
16941,1994-06-08,Canada,Germany,0.0,2.0,Friendly,Toronto,Canada,False,Away,1994,America
16942,1994-06-08,Honduras,Brazil,2.0,8.0,Friendly,San Diego,USA,True,Away,1994,America
16943,1994-06-10,Canada,Spain,0.0,2.0,Friendly,Montréal,Canada,False,Away,1994,America
16944,1994-06-11,Bolivia,Switzerland,0.0,0.0,Friendly,Montréal,Canada,True,Draw,1994,America
16945,1994-06-11,Costa Rica,Italy,0.0,1.0,Friendly,New Haven,USA,True,Away,1994,America
16946,1994-06-11,Honduras,Korea Republic,0.0,3.0,Friendly,Duncanville,USA,True,Away,1994,America
16947,1994-06-11,Mexico,Northern Ireland,3.0,0.0,Friendly,Miami,USA,True,Home,1994,America
16948,1994-06-11,Nigeria,Georgia,5.0,1.0,Friendly,Ibadan,Nigeria,False,Home,1994,Africa
16949,1994-06-12,Australia,South Africa,1.0,0.0,Friendly,Sydney,Australia,False,Home,1994,Asia
16950,1994-06-12,Canada,Netherlands,0.0,3.0,Friendly,Toronto,Canada,False,Away,1994,America
16951,1994-06-12,El Salvador,Brazil,0.0,4.0,Friendly,Fresno,USA,True,Away,1994,America
16952,1994-06-12,Romania,Sweden,1.0,1.0,Friendly,Mission Viejo,USA,True,Draw,1994,America
16953,1994-06-17,Germany,Bolivia,1.0,0.0,FIFA World Cup,Chicago,USA,True,Home,1994,America
16954,1994-06-17,Spain,Korea Republic,2.0,2.0,FIFA World Cup,Dallas,USA,True,Draw,1994,America
16955,1994-06-18,Colombia,Romania,1.0,3.0,FIFA World Cup,Pasadena,USA,True,Away,1994,America
16956,1994-06-18,Italy,Republic of Ireland,0.0,1.0,FIFA World Cup,East Rutherford,USA,True,Away,1994,America
16957,1994-06-18,USA,Switzerland,1.0,1.0,FIFA World Cup,Pontiac,USA,False,Draw,1994,America
16958,1994-06-19,Belgium,Morocco,1.0,0.0,FIFA World Cup,Orlando,USA,True,Home,1994,America
16959,1994-06-19,Cameroon,Sweden,2.0,2.0,FIFA World Cup,Pasadena,USA,True,Draw,1994,America
16960,1994-06-19,Norway,Mexico,1.0,0.0,FIFA World Cup,Washington,USA,True,Home,1994,America
16961,1994-06-20,Brazil,Russia,2.0,0.0,FIFA World Cup,Palo Alto,USA,True,Home,1994,America
16962,1994-06-20,Netherlands,Saudi Arabia,2.0,1.0,FIFA World Cup,Washington,USA,True,Home,1994,America
16963,1994-06-21,Argentina,Greece,4.0,0.0,FIFA World Cup,Foxborough,USA,True,Home,1994,America
16964,1994-06-21,Germany,Spain,1.0,1.0,FIFA World Cup,Chicago,USA,True,Draw,1994,America
16965,1994-06-21,Nigeria,Bulgaria,3.0,0.0,FIFA World Cup,Dallas,USA,True,Home,1994,America
16966,1994-06-22,Romania,Switzerland,1.0,4.0,FIFA World Cup,Pontiac,USA,True,Away,1994,America
16967,1994-06-22,USA,Colombia,2.0,1.0,FIFA World Cup,Pasadena,USA,False,Home,1994,America
16968,1994-06-23,Italy,Norway,1.0,0.0,FIFA World Cup,East Rutherford,USA,True,Home,1994,America
16969,1994-06-23,Korea Republic,Bolivia,0.0,0.0,FIFA World Cup,Foxborough,USA,True,Draw,1994,America
16970,1994-06-24,Brazil,Cameroon,3.0,0.0,FIFA World Cup,Palo Alto,USA,True,Home,1994,America
16971,1994-06-24,Mexico,Republic of Ireland,2.0,1.0,FIFA World Cup,Orlando,USA,True,Home,1994,America
16972,1994-06-24,Sweden,Russia,3.0,1.0,FIFA World Cup,Pontiac,USA,True,Home,1994,America
16973,1994-06-25,Argentina,Nigeria,2.0,1.0,FIFA World Cup,Foxborough,USA,True,Home,1994,America
16974,1994-06-25,Belgium,Netherlands,1.0,0.0,FIFA World Cup,Orlando,USA,True,Home,1994,America
16975,1994-06-25,Saudi Arabia,Morocco,2.0,1.0,FIFA World Cup,East Rutherford,USA,True,Home,1994,America
16976,1994-06-26,Bulgaria,Greece,4.0,0.0,FIFA World Cup,Chicago,USA,True,Home,1994,America
16977,1994-06-26,Latvia,Georgia,1.0,3.0,Friendly,Riga,Latvia,False,Away,1994,Europe
16978,1994-06-26,Switzerland,Colombia,0.0,2.0,FIFA World Cup,Palo Alto,USA,True,Away,1994,America
16979,1994-06-26,USA,Romania,0.0,1.0,FIFA World Cup,Pasadena,USA,False,Away,1994,America
16980,1994-06-27,Bolivia,Spain,1.0,3.0,FIFA World Cup,Chicago,USA,True,Away,1994,America
16981,1994-06-27,Germany,Korea Republic,3.0,2.0,FIFA World Cup,Dallas,USA,True,Home,1994,America
16982,1994-06-28,Brazil,Sweden,1.0,1.0,FIFA World Cup,Pontiac,USA,True,Draw,1994,America
16983,1994-06-28,Republic of Ireland,Norway,0.0,0.0,FIFA World Cup,East Rutherford,USA,True,Draw,1994,America
16984,1994-06-28,Italy,Mexico,1.0,1.0,FIFA World Cup,Washington,USA,True,Draw,1994,America
16985,1994-06-28,Russia,Cameroon,6.0,1.0,FIFA World Cup,Palo Alto,USA,True,Home,1994,America
16986,1994-06-29,Belgium,Saudi Arabia,0.0,1.0,FIFA World Cup,Washington,USA,True,Away,1994,America
16987,1994-06-29,Morocco,Netherlands,1.0,2.0,FIFA World Cup,Orlando,USA,True,Away,1994,America
16988,1994-06-30,Argentina,Bulgaria,0.0,2.0,FIFA World Cup,Dallas,USA,True,Away,1994,America
16989,1994-06-30,Greece,Nigeria,0.0,2.0,FIFA World Cup,Foxborough,USA,True,Away,1994,America
16990,1994-07-01,Botswana,Namibia,0.0,1.0,Friendly,Gaborone,Botswana,False,Away,1994,Africa
16991,1994-07-02,Germany,Belgium,3.0,2.0,FIFA World Cup,Chicago,USA,True,Home,1994,America
16992,1994-07-02,Spain,Switzerland,3.0,0.0,FIFA World Cup,Washington,USA,True,Home,1994,America
16993,1994-07-03,Papua New Guinea,New Caledonia,1.0,0.0,Oceania Nations Cup qualification,Honiara,Solomon Islands,True,Home,1994,Oceania
16994,1994-07-03,Romania,Argentina,3.0,2.0,FIFA World Cup,Pasadena,USA,True,Home,1994,America
16995,1994-07-03,Saudi Arabia,Sweden,1.0,3.0,FIFA World Cup,Dallas,USA,True,Away,1994,America
16996,1994-07-04,Fiji,New Caledonia,3.0,1.0,Oceania Nations Cup qualification,Honiara,Solomon Islands,True,Home,1994,Oceania
16997,1994-07-04,Netherlands,Republic of Ireland,2.0,0.0,FIFA World Cup,Orlando,USA,True,Home,1994,America
16998,1994-07-04,USA,Brazil,0.0,1.0,FIFA World Cup,Palo Alto,USA,False,Away,1994,America
16999,1994-07-05,Mexico,Bulgaria,1.0,1.0,FIFA World Cup,East Rutherford,USA,True,Draw,1994,America
17000,1994-07-05,Nigeria,Italy,1.0,2.0,FIFA World Cup,Foxborough,USA,True,Away,1994,America
17001,1994-07-05,Solomon Islands,Papua New Guinea,2.0,0.0,Oceania Nations Cup qualification,Honiara,Solomon Islands,False,Home,1994,Oceania
17002,1994-07-05,Vanuatu,New Caledonia,2.0,3.0,Oceania Nations Cup qualification,Honiara,Solomon Islands,True,Away,1994,Oceania
17003,1994-07-06,Papua New Guinea,Fiji,0.0,1.0,Oceania Nations Cup qualification,Honiara,Solomon Islands,True,Away,1994,Oceania
17004,1994-07-06,Solomon Islands,Vanuatu,4.0,0.0,Oceania Nations Cup qualification,Honiara,Solomon Islands,False,Home,1994,Oceania
17005,1994-07-07,Solomon Islands,Fiji,1.0,0.0,Oceania Nations Cup qualification,Honiara,Solomon Islands,False,Home,1994,Oceania
17006,1994-07-07,Vanuatu,Papua New Guinea,1.0,1.0,Oceania Nations Cup qualification,Honiara,Solomon Islands,True,Draw,1994,Oceania
17007,1994-07-08,Japan,Ghana,3.0,2.0,Friendly,Nagoya,Japan,False,Home,1994,Asia
17008,1994-07-08,Solomon Islands,New Caledonia,3.0,1.0,Oceania Nations Cup qualification,Honiara,Solomon Islands,False,Home,1994,Oceania
17009,1994-07-08,Vanuatu,Fiji,2.0,4.0,Oceania Nations Cup qualification,Honiara,Solomon Islands,True,Away,1994,Oceania
17010,1994-07-09,Italy,Spain,2.0,1.0,FIFA World Cup,Foxborough,USA,True,Home,1994,America
17011,1994-07-09,Netherlands,Brazil,2.0,3.0,FIFA World Cup,Dallas,USA,True,Away,1994,America
17012,1994-07-10,Bulgaria,Germany,2.0,1.0,FIFA World Cup,East Rutherford,USA,True,Home,1994,America
17013,1994-07-10,Romania,Sweden,2.0,2.0,FIFA World Cup,Palo Alto,USA,True,Draw,1994,America
