,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,outcome,continent,weight
19305,1998-10-10,154.0,69.0,2.0,3.0,97.0,1073.0,153.0,0.0,2.0,3.0,0.041666666666666664
19306,1998-10-10,157.0,92.0,0.0,5.0,97.0,1490.0,156.0,0.0,2.0,3.0,0.041666666666666664
19307,1998-10-10,159.0,64.0,3.0,2.0,97.0,502.0,158.0,0.0,1.0,3.0,0.041666666666666664
19308,1998-10-10,166.0,139.0,1.0,2.0,97.0,909.0,165.0,0.0,2.0,3.0,0.041666666666666664
19309,1998-10-10,190.0,73.0,1.0,0.0,97.0,290.0,189.0,0.0,1.0,3.0,0.041666666666666664
19310,1998-10-13,102.0,87.0,3.0,0.0,56.0,839.0,101.0,0.0,1.0,2.0,0.0004166666666666667
19311,1998-10-13,131.0,74.0,0.0,0.0,56.0,94.0,130.0,0.0,0.0,3.0,0.0004166666666666667
19312,1998-10-14,27.0,58.0,5.0,1.0,56.0,1753.0,192.0,1.0,1.0,1.0,0.0004166666666666667
19313,1998-10-14,29.0,177.0,0.0,1.0,97.0,284.0,28.0,0.0,2.0,3.0,0.041666666666666664
19314,1998-10-14,47.0,137.0,3.0,2.0,97.0,1798.0,46.0,0.0,1.0,3.0,0.041666666666666664
19315,1998-10-14,51.0,64.0,4.0,1.0,97.0,1614.0,50.0,0.0,1.0,3.0,0.041666666666666664
19316,1998-10-14,69.0,4.0,2.0,0.0,97.0,1392.0,68.0,0.0,1.0,3.0,0.041666666666666664
19317,1998-10-14,76.0,72.0,3.0,0.0,97.0,107.0,75.0,0.0,1.0,3.0,0.041666666666666664
19318,1998-10-14,86.0,153.0,1.0,1.0,97.0,279.0,85.0,0.0,0.0,3.0,0.041666666666666664
19319,1998-10-14,88.0,154.0,1.0,0.0,97.0,1353.0,87.0,0.0,1.0,3.0,0.041666666666666664
19320,1998-10-14,152.0,118.0,5.0,0.0,97.0,485.0,151.0,0.0,1.0,3.0,0.041666666666666664
19321,1998-10-14,92.0,171.0,1.0,2.0,97.0,1340.0,91.0,0.0,2.0,3.0,0.041666666666666664
19322,1998-10-14,109.0,13.0,2.0,1.0,97.0,1695.0,108.0,0.0,1.0,3.0,0.041666666666666664
19323,1998-10-14,110.0,25.0,4.0,2.0,97.0,1730.0,109.0,0.0,1.0,3.0,0.041666666666666664
19324,1998-10-14,111.0,61.0,0.0,3.0,97.0,939.0,110.0,0.0,2.0,3.0,0.041666666666666664
19325,1998-10-14,122.0,73.0,1.0,3.0,97.0,361.0,121.0,0.0,2.0,3.0,0.041666666666666664
19326,1998-10-14,139.0,1.0,2.0,2.0,97.0,1190.0,138.0,0.0,0.0,3.0,0.041666666666666664
19327,1998-10-14,157.0,12.0,1.0,4.0,97.0,1490.0,156.0,0.0,2.0,3.0,0.041666666666666664
19328,1998-10-14,159.0,66.0,2.0,1.0,97.0,7.0,158.0,0.0,1.0,3.0,0.041666666666666664
19329,1998-10-14,165.0,149.0,0.0,3.0,97.0,256.0,164.0,0.0,2.0,3.0,0.041666666666666664
19330,1998-10-14,166.0,104.0,1.0,0.0,97.0,990.0,165.0,0.0,1.0,3.0,0.041666666666666664
19331,1998-10-14,178.0,54.0,1.0,1.0,97.0,1819.0,178.0,0.0,0.0,3.0,0.041666666666666664
19332,1998-10-14,190.0,68.0,1.0,3.0,97.0,703.0,189.0,0.0,2.0,3.0,0.041666666666666664
19333,1998-10-14,196.0,9.0,2.0,0.0,97.0,841.0,195.0,0.0,1.0,3.0,0.041666666666666664
19334,1998-10-14,203.0,18.0,3.0,2.0,97.0,318.0,202.0,0.0,1.0,3.0,0.041666666666666664
19335,1998-10-17,105.0,179.0,3.0,3.0,102.0,11.0,196.0,1.0,0.0,2.0,0.0004166666666666667
19336,1998-10-17,151.0,30.0,2.0,2.0,56.0,472.0,150.0,0.0,0.0,2.0,0.0004166666666666667
19337,1998-10-17,197.0,175.0,2.0,1.0,102.0,11.0,196.0,0.0,1.0,2.0,0.0004166666666666667
19338,1998-10-19,105.0,175.0,1.0,1.0,102.0,11.0,196.0,1.0,0.0,2.0,0.0004166666666666667
19339,1998-10-19,140.0,30.0,4.0,2.0,56.0,1083.0,139.0,0.0,1.0,2.0,0.0004166666666666667
19340,1998-10-19,197.0,179.0,1.0,0.0,102.0,11.0,196.0,0.0,1.0,2.0,0.0004166666666666667
19341,1998-10-21,140.0,30.0,0.0,0.0,56.0,1083.0,139.0,0.0,0.0,2.0,0.0004166666666666667
19342,1998-10-21,175.0,179.0,2.0,3.0,102.0,11.0,196.0,1.0,2.0,2.0,0.0004166666666666667
19343,1998-10-21,197.0,105.0,1.0,0.0,102.0,11.0,196.0,0.0,1.0,2.0,0.0004166666666666667
19344,1998-10-23,15.0,30.0,2.0,1.0,56.0,972.0,14.0,0.0,1.0,2.0,0.0004166666666666667
19345,1998-10-28,95.0,59.0,1.0,0.0,56.0,1187.0,94.0,0.0,1.0,2.0,0.0004166666666666667
19346,1998-10-30,15.0,197.0,0.0,1.0,60.0,972.0,14.0,0.0,2.0,2.0,0.0004166666666666667
19347,1998-10-31,102.0,158.0,1.0,2.0,60.0,972.0,14.0,1.0,2.0,2.0,0.0004166666666666667
19348,1998-10-31,140.0,151.0,2.0,1.0,60.0,972.0,14.0,1.0,1.0,2.0,0.0004166666666666667
19349,1998-11-02,15.0,158.0,1.0,1.0,60.0,972.0,14.0,0.0,0.0,2.0,0.0004166666666666667
19350,1998-11-02,102.0,151.0,6.0,2.0,60.0,972.0,14.0,1.0,1.0,2.0,0.0004166666666666667
19351,1998-11-03,197.0,140.0,3.0,2.0,60.0,972.0,14.0,1.0,1.0,2.0,0.0004166666666666667
19352,1998-11-04,29.0,2.0,0.0,0.0,56.0,1527.0,28.0,0.0,0.0,3.0,0.0004166666666666667
19353,1998-11-05,140.0,158.0,0.0,1.0,60.0,972.0,14.0,1.0,2.0,2.0,0.0004166666666666667
19354,1998-11-05,151.0,197.0,0.0,0.0,60.0,972.0,14.0,1.0,0.0,2.0,0.0004166666666666667
19355,1998-11-06,15.0,102.0,0.0,2.0,60.0,972.0,14.0,0.0,2.0,2.0,0.0004166666666666667
19356,1998-11-06,193.0,11.0,0.0,0.0,56.0,1429.0,192.0,0.0,0.0,1.0,0.0004166666666666667
19357,1998-11-07,189.0,207.0,1.0,1.0,56.0,1665.0,188.0,0.0,0.0,0.0,0.0004166666666666667
19358,1998-11-08,15.0,151.0,0.0,0.0,60.0,972.0,14.0,0.0,0.0,2.0,0.0004166666666666667
19359,1998-11-08,158.0,197.0,1.0,0.0,60.0,972.0,14.0,1.0,1.0,2.0,0.0004166666666666667
19360,1998-11-09,140.0,102.0,0.0,5.0,60.0,972.0,14.0,1.0,2.0,2.0,0.0004166666666666667
19361,1998-11-10,165.0,148.0,1.0,3.0,56.0,256.0,164.0,0.0,2.0,3.0,0.0004166666666666667
19362,1998-11-10,189.0,104.0,3.0,0.0,56.0,1665.0,188.0,0.0,1.0,0.0,0.0004166666666666667
19363,1998-11-11,151.0,158.0,0.0,0.0,60.0,972.0,14.0,1.0,0.0,2.0,0.0004166666666666667
19364,1998-11-12,15.0,140.0,2.0,2.0,60.0,972.0,14.0,0.0,0.0,2.0,0.0004166666666666667
19365,1998-11-12,197.0,102.0,1.0,4.0,60.0,972.0,14.0,1.0,2.0,2.0,0.0004166666666666667
19366,1998-11-15,172.0,116.0,2.0,2.0,56.0,395.0,171.0,0.0,0.0,2.0,0.0004166666666666667
19367,1998-11-16,89.0,199.0,0.0,0.0,56.0,1125.0,88.0,0.0,0.0,2.0,0.0004166666666666667
19368,1998-11-17,60.0,121.0,0.0,2.0,56.0,924.0,192.0,1.0,2.0,1.0,0.0004166666666666667
19369,1998-11-17,79.0,84.0,3.0,3.0,56.0,924.0,192.0,1.0,0.0,1.0,0.0004166666666666667
19370,1998-11-18,1.0,76.0,0.0,0.0,97.0,1633.0,1.0,0.0,0.0,3.0,0.041666666666666664
19371,1998-11-18,27.0,154.0,5.0,1.0,56.0,541.0,26.0,0.0,1.0,1.0,0.0004166666666666667
19372,1998-11-18,59.0,139.0,1.0,1.0,56.0,302.0,58.0,0.0,0.0,0.0,0.0004166666666666667
19373,1998-11-18,60.0,84.0,1.0,2.0,56.0,924.0,192.0,1.0,2.0,1.0,0.0004166666666666667
19374,1998-11-18,61.0,51.0,2.0,0.0,56.0,919.0,60.0,0.0,1.0,3.0,0.0004166666666666667
19375,1998-11-18,72.0,64.0,3.0,1.0,56.0,1606.0,71.0,0.0,1.0,3.0,0.0004166666666666667
19376,1998-11-18,73.0,131.0,1.0,1.0,56.0,570.0,72.0,0.0,0.0,3.0,0.0004166666666666667
19377,1998-11-18,79.0,121.0,2.0,2.0,56.0,924.0,192.0,1.0,0.0,1.0,0.0004166666666666667
19378,1998-11-18,86.0,178.0,2.0,0.0,56.0,279.0,85.0,0.0,1.0,3.0,0.0004166666666666667
19379,1998-11-18,93.0,171.0,2.0,2.0,56.0,1407.0,92.0,0.0,0.0,3.0,0.0004166666666666667
19380,1998-11-18,111.0,19.0,0.0,0.0,56.0,939.0,110.0,0.0,0.0,3.0,0.0004166666666666667
19381,1998-11-18,118.0,137.0,1.0,2.0,97.0,109.0,117.0,0.0,2.0,3.0,0.041666666666666664
19382,1998-11-18,138.0,122.0,2.0,2.0,97.0,184.0,137.0,0.0,0.0,3.0,0.041666666666666664
19383,1998-11-18,149.0,92.0,2.0,0.0,56.0,1492.0,148.0,0.0,1.0,3.0,0.0004166666666666667
19384,1998-11-18,157.0,50.0,0.0,1.0,97.0,1490.0,156.0,0.0,2.0,3.0,0.041666666666666664
19385,1998-11-18,161.0,152.0,1.0,0.0,97.0,185.0,204.0,0.0,1.0,3.0,0.041666666666666664
19386,1998-11-19,85.0,202.0,1.0,1.0,56.0,1717.0,84.0,0.0,0.0,2.0,0.0004166666666666667
19387,1998-11-19,89.0,199.0,0.0,4.0,56.0,305.0,88.0,0.0,2.0,2.0,0.0004166666666666667
19388,1998-11-21,9.0,64.0,2.0,1.0,56.0,10.0,8.0,0.0,1.0,3.0,0.0004166666666666667
19389,1998-11-21,184.0,191.0,3.0,3.0,56.0,150.0,184.0,0.0,0.0,2.0,0.0004166666666666667
19390,1998-11-22,40.0,100.0,0.0,0.0,56.0,1497.0,39.0,0.0,0.0,2.0,0.0004166666666666667
19391,1998-11-25,164.0,197.0,0.0,4.0,56.0,1514.0,163.0,0.0,2.0,2.0,0.0004166666666666667
19392,1998-11-27,184.0,130.0,2.0,0.0,56.0,150.0,184.0,0.0,1.0,2.0,0.0004166666666666667
19393,1998-11-28,13.0,64.0,2.0,1.0,56.0,629.0,12.0,0.0,1.0,3.0,0.0004166666666666667
19394,1998-12-02,197.0,99.0,3.0,3.0,56.0,1531.0,184.0,1.0,0.0,2.0,0.0004166666666666667
19395,1998-12-03,117.0,74.0,0.0,2.0,56.0,146.0,116.0,0.0,2.0,0.0,0.0004166666666666667
19396,1998-12-06,28.0,174.0,0.0,5.0,56.0,1371.0,27.0,0.0,2.0,1.0,0.0004166666666666667
19397,1998-12-13,31.0,160.0,1.0,0.0,7.0,281.0,30.0,0.0,1.0,0.0,0.0004166666666666667
19398,1998-12-16,169.0,59.0,2.0,1.0,56.0,727.0,168.0,0.0,1.0,0.0,0.0004166666666666667
19399,1998-12-23,92.0,161.0,2.0,0.0,56.0,1340.0,91.0,0.0,1.0,3.0,0.0004166666666666667
19400,1998-12-27,102.0,59.0,1.0,1.0,56.0,839.0,101.0,0.0,0.0,2.0,0.0004166666666666667
19401,1999-01-03,53.0,186.0,3.0,1.0,56.0,9.0,52.0,0.0,1.0,0.0,0.0004347826086956522
19402,1999-01-04,30.0,70.0,2.0,1.0,56.0,1195.0,29.0,0.0,1.0,0.0,0.0004347826086956522
19403,1999-01-10,30.0,117.0,1.0,0.0,56.0,1195.0,29.0,0.0,1.0,0.0,0.0004347826086956522
19404,1999-01-10,160.0,80.0,1.0,0.0,56.0,440.0,159.0,0.0,1.0,0.0,0.0004347826086956522
19405,1999-01-12,22.0,7.0,1.0,0.0,56.0,635.0,21.0,0.0,1.0,1.0,0.0004347826086956522
19406,1999-01-13,160.0,80.0,1.0,0.0,56.0,440.0,159.0,0.0,1.0,0.0,0.0004347826086956522
19407,1999-01-14,22.0,7.0,0.0,1.0,56.0,635.0,21.0,0.0,2.0,1.0,0.0004347826086956522
19408,1999-01-15,30.0,117.0,4.0,1.0,56.0,1195.0,29.0,0.0,1.0,0.0,0.0004347826086956522
19409,1999-01-18,92.0,64.0,7.0,0.0,56.0,1340.0,91.0,0.0,1.0,3.0,0.0004347826086956522
19410,1999-01-20,69.0,126.0,1.0,0.0,56.0,995.0,68.0,0.0,1.0,3.0,0.0004347826086956522
19411,1999-01-20,92.0,139.0,0.0,1.0,56.0,1340.0,91.0,0.0,2.0,3.0,0.0004347826086956522
19412,1999-01-22,64.0,139.0,3.0,3.0,56.0,1687.0,91.0,1.0,0.0,3.0,0.0004347826086956522
19413,1999-01-23,63.0,34.0,0.0,0.0,7.0,102.0,62.0,0.0,0.0,0.0,0.0004347826086956522
19414,1999-01-23,120.0,169.0,1.0,1.0,7.0,429.0,119.0,0.0,0.0,0.0,0.0004347826086956522
19415,1999-01-23,136.0,31.0,2.0,0.0,7.0,5.0,135.0,0.0,1.0,0.0,0.0004347826086956522
19416,1999-01-23,160.0,30.0,1.0,1.0,7.0,440.0,159.0,0.0,0.0,0.0,0.0004347826086956522
19417,1999-01-23,207.0,114.0,3.0,0.0,56.0,282.0,206.0,0.0,1.0,0.0,0.0004347826086956522
19418,1999-01-24,5.0,70.0,3.0,1.0,7.0,927.0,4.0,0.0,1.0,0.0,0.0004347826086956522
19419,1999-01-24,24.0,193.0,0.0,0.0,56.0,1454.0,23.0,0.0,0.0,1.0,0.0004347826086956522
19420,1999-01-24,43.0,117.0,0.0,0.0,7.0,1271.0,42.0,0.0,0.0,0.0,0.0004347826086956522
19421,1999-01-24,44.0,98.0,2.0,1.0,7.0,794.0,43.0,0.0,1.0,0.0,0.0004347826086956522
19422,1999-01-24,74.0,127.0,1.0,0.0,7.0,15.0,73.0,0.0,1.0,0.0,0.0004347826086956522
19423,1999-01-24,80.0,126.0,1.0,1.0,7.0,402.0,79.0,0.0,0.0,0.0,0.0004347826086956522
19424,1999-01-24,53.0,129.0,3.0,0.0,7.0,9.0,52.0,0.0,1.0,0.0,0.0004347826086956522
19425,1999-01-24,107.0,195.0,2.0,0.0,7.0,1052.0,106.0,0.0,1.0,0.0,0.0004347826086956522
19426,1999-01-24,113.0,206.0,1.0,2.0,7.0,77.0,112.0,0.0,2.0,0.0,0.0004347826086956522
19427,1999-01-24,207.0,114.0,1.0,0.0,56.0,640.0,206.0,0.0,1.0,0.0,0.0004347826086956522
19428,1999-01-27,118.0,25.0,2.0,1.0,56.0,109.0,117.0,0.0,1.0,3.0,0.0004347826086956522
19429,1999-01-28,46.0,58.0,0.0,0.0,56.0,43.0,45.0,0.0,0.0,1.0,0.0004347826086956522
19430,1999-01-29,202.0,164.0,1.0,0.0,56.0,666.0,201.0,0.0,1.0,2.0,0.0004347826086956522
19431,1999-01-31,65.0,98.0,2.0,2.0,56.0,19.0,64.0,0.0,0.0,0.0,0.0004347826086956522
19432,1999-02-03,50.0,19.0,0.0,1.0,48.0,899.0,49.0,0.0,2.0,3.0,0.0004347826086956522
19433,1999-02-03,76.0,68.0,2.0,1.0,48.0,865.0,49.0,1.0,1.0,3.0,0.0004347826086956522
19434,1999-02-03,118.0,148.0,0.0,1.0,56.0,109.0,117.0,0.0,2.0,3.0,0.0004347826086956522
19435,1999-02-03,201.0,8.0,0.0,2.0,56.0,984.0,200.0,0.0,2.0,1.0,0.0004347826086956522
19436,1999-02-05,28.0,125.0,3.0,1.0,21.0,1371.0,27.0,0.0,1.0,1.0,0.0004347826086956522
19437,1999-02-05,50.0,68.0,2.0,1.0,48.0,1221.0,49.0,0.0,1.0,3.0,0.0004347826086956522
19438,1999-02-05,76.0,19.0,1.0,0.0,48.0,865.0,49.0,1.0,1.0,3.0,0.0004347826086956522
19439,1999-02-06,166.0,178.0,0.0,2.0,56.0,1083.0,139.0,1.0,2.0,2.0,0.0004347826086956522
19440,1999-02-06,193.0,73.0,3.0,0.0,56.0,709.0,192.0,0.0,1.0,1.0,0.0004347826086956522
19441,1999-02-07,28.0,125.0,3.0,0.0,21.0,1371.0,27.0,0.0,1.0,1.0,0.0004347826086956522
19442,1999-02-07,106.0,129.0,1.0,0.0,27.0,999.0,105.0,0.0,1.0,0.0,0.0004347826086956522
19443,1999-02-08,140.0,166.0,0.0,7.0,56.0,1083.0,139.0,0.0,2.0,2.0,0.0004347826086956522
19444,1999-02-09,19.0,51.0,0.0,1.0,56.0,273.0,18.0,0.0,2.0,3.0,0.0004347826086956522
19445,1999-02-09,41.0,73.0,3.0,3.0,56.0,1023.0,192.0,1.0,0.0,1.0,0.0004347826086956522
19446,1999-02-09,92.0,18.0,2.0,1.0,56.0,632.0,91.0,0.0,1.0,3.0,0.0004347826086956522
19447,1999-02-10,1.0,137.0,2.0,0.0,56.0,1633.0,1.0,0.0,1.0,3.0,0.0004347826086956522
19448,1999-02-10,47.0,54.0,0.0,1.0,56.0,1538.0,46.0,0.0,2.0,3.0,0.0004347826086956522
19449,1999-02-10,50.0,157.0,4.0,0.0,97.0,899.0,49.0,0.0,1.0,3.0,0.043478260869565216
19450,1999-02-10,61.0,69.0,0.0,2.0,56.0,919.0,60.0,0.0,2.0,3.0,0.0004347826086956522
19451,1999-02-10,68.0,148.0,1.0,1.0,56.0,109.0,117.0,1.0,0.0,3.0,0.0004347826086956522
19452,1999-02-10,152.0,145.0,2.0,0.0,56.0,485.0,151.0,0.0,1.0,3.0,0.0004347826086956522
19453,1999-02-10,93.0,139.0,0.0,0.0,56.0,1260.0,92.0,0.0,0.0,3.0,0.0004347826086956522
19454,1999-02-10,94.0,46.0,1.0,1.0,56.0,791.0,93.0,0.0,0.0,1.0,0.0004347826086956522
19455,1999-02-10,118.0,161.0,0.0,3.0,97.0,109.0,117.0,0.0,2.0,3.0,0.043478260869565216
19456,1999-02-10,121.0,8.0,0.0,1.0,56.0,924.0,192.0,1.0,2.0,1.0,0.0004347826086956522
19457,1999-02-10,140.0,178.0,1.0,2.0,56.0,1083.0,139.0,0.0,2.0,2.0,0.0004347826086956522
19458,1999-02-10,146.0,58.0,1.0,2.0,56.0,898.0,145.0,0.0,2.0,1.0,0.0004347826086956522
19459,1999-02-10,149.0,131.0,0.0,0.0,56.0,1225.0,68.0,1.0,0.0,3.0,0.0004347826086956522
19460,1999-02-10,189.0,177.0,0.0,1.0,56.0,1665.0,188.0,0.0,2.0,0.0,0.0004347826086956522
19461,1999-02-13,173.0,7.0,0.0,0.0,56.0,327.0,173.0,0.0,0.0,1.0,0.0004347826086956522
19462,1999-02-15,102.0,87.0,1.0,2.0,56.0,839.0,101.0,0.0,2.0,2.0,0.0004347826086956522
19463,1999-02-16,29.0,59.0,1.0,3.0,70.0,815.0,84.0,1.0,2.0,2.0,0.0004347826086956522
19464,1999-02-17,58.0,146.0,1.0,2.0,56.0,612.0,57.0,0.0,2.0,1.0,0.0004347826086956522
19465,1999-02-17,79.0,39.0,1.0,1.0,56.0,610.0,78.0,0.0,0.0,1.0,0.0004347826086956522
19466,1999-02-19,59.0,121.0,0.0,3.0,70.0,1525.0,84.0,1.0,2.0,2.0,0.0004347826086956522
19467,1999-02-20,26.0,169.0,1.0,2.0,27.0,562.0,25.0,0.0,2.0,0.0,0.0004347826086956522
19468,1999-02-20,70.0,30.0,1.0,1.0,56.0,892.0,69.0,0.0,0.0,0.0,0.0004347826086956522
19469,1999-02-20,207.0,206.0,1.0,1.0,56.0,282.0,206.0,0.0,0.0,0.0,0.0004347826086956522
19470,1999-02-21,193.0,39.0,2.0,1.0,56.0,538.0,192.0,0.0,1.0,1.0,0.0004347826086956522
19471,1999-02-22,176.0,82.0,2.0,1.0,56.0,1222.0,176.0,0.0,1.0,1.0,0.0004347826086956522
19472,1999-02-23,184.0,99.0,2.0,2.0,66.0,150.0,184.0,0.0,0.0,2.0,0.0004347826086956522
19473,1999-02-24,14.0,192.0,3.0,0.0,21.0,1111.0,13.0,0.0,1.0,1.0,0.0004347826086956522
19474,1999-02-24,46.0,94.0,9.0,0.0,56.0,1430.0,45.0,0.0,1.0,1.0,0.0004347826086956522
19475,1999-02-24,92.0,104.0,2.0,0.0,56.0,722.0,91.0,0.0,1.0,3.0,0.0004347826086956522
19476,1999-02-24,173.0,77.0,1.0,2.0,56.0,327.0,173.0,0.0,2.0,1.0,0.0004347826086956522
19477,1999-02-26,194.0,192.0,2.0,2.0,21.0,1111.0,13.0,1.0,0.0,1.0,0.0004347826086956522
19478,1999-02-27,169.0,70.0,4.0,1.0,7.0,947.0,168.0,0.0,1.0,0.0,0.0004347826086956522
19479,1999-02-28,5.0,120.0,0.0,2.0,7.0,927.0,4.0,0.0,2.0,0.0,0.0004347826086956522
19480,1999-02-28,14.0,194.0,0.0,0.0,21.0,1111.0,13.0,0.0,0.0,1.0,0.0004347826086956522
19481,1999-02-28,28.0,7.0,0.0,2.0,56.0,1371.0,27.0,0.0,2.0,1.0,0.0004347826086956522
19482,1999-02-28,31.0,30.0,1.0,2.0,7.0,281.0,30.0,0.0,2.0,0.0,0.0004347826086956522
19483,1999-02-28,34.0,127.0,1.0,0.0,7.0,1789.0,33.0,0.0,1.0,0.0,0.0004347826086956522
19484,1999-02-28,43.0,53.0,1.0,0.0,7.0,1271.0,42.0,0.0,1.0,0.0,0.0004347826086956522
19485,1999-02-28,74.0,63.0,5.0,0.0,7.0,15.0,73.0,0.0,1.0,0.0,0.0004347826086956522
19486,1999-02-28,82.0,17.0,2.0,2.0,21.0,576.0,81.0,0.0,0.0,1.0,0.0004347826086956522
19487,1999-02-28,98.0,206.0,0.0,1.0,7.0,1094.0,97.0,0.0,2.0,0.0,0.0004347826086956522
19488,1999-02-28,107.0,2.0,1.0,1.0,7.0,1052.0,106.0,0.0,0.0,0.0,0.0004347826086956522
19489,1999-02-28,113.0,44.0,3.0,1.0,7.0,77.0,112.0,0.0,1.0,0.0,0.0004347826086956522
19490,1999-02-28,160.0,136.0,1.0,1.0,7.0,440.0,159.0,0.0,0.0,0.0,0.0004347826086956522
19491,1999-02-28,186.0,126.0,2.0,3.0,7.0,918.0,185.0,0.0,2.0,0.0,0.0004347826086956522
19492,1999-03-03,24.0,94.0,0.0,0.0,56.0,610.0,78.0,1.0,0.0,1.0,0.0004347826086956522
19493,1999-03-03,29.0,165.0,2.0,0.0,56.0,1549.0,28.0,0.0,1.0,3.0,0.0004347826086956522
19494,1999-03-03,79.0,145.0,2.0,3.0,56.0,610.0,78.0,0.0,2.0,1.0,0.0004347826086956522
19495,1999-03-03,148.0,9.0,1.0,0.0,56.0,1752.0,147.0,0.0,1.0,3.0,0.0004347826086956522
19496,1999-03-03,153.0,64.0,2.0,0.0,56.0,277.0,152.0,0.0,1.0,3.0,0.0004347826086956522
19497,1999-03-05,79.0,24.0,0.0,3.0,56.0,610.0,78.0,0.0,2.0,1.0,0.0004347826086956522
19498,1999-03-05,94.0,145.0,1.0,3.0,56.0,610.0,78.0,1.0,2.0,1.0,0.0004347826086956522
19499,1999-03-06,13.0,64.0,2.0,2.0,56.0,865.0,49.0,1.0,0.0,3.0,0.0004347826086956522
19500,1999-03-06,17.0,82.0,2.0,0.0,21.0,265.0,16.0,0.0,1.0,1.0,0.0004347826086956522
19501,1999-03-07,24.0,145.0,0.0,3.0,56.0,610.0,78.0,1.0,2.0,1.0,0.0004347826086956522
19502,1999-03-07,79.0,94.0,2.0,4.0,56.0,610.0,78.0,0.0,2.0,1.0,0.0004347826086956522
19503,1999-03-10,76.0,47.0,3.0,2.0,56.0,107.0,75.0,0.0,1.0,3.0,0.0004347826086956522
19504,1999-03-10,86.0,25.0,1.0,1.0,56.0,279.0,85.0,0.0,0.0,3.0,0.0004347826086956522
19505,1999-03-10,111.0,88.0,1.0,2.0,56.0,939.0,110.0,0.0,2.0,3.0,0.0004347826086956522
19506,1999-03-10,118.0,122.0,0.0,2.0,56.0,109.0,117.0,0.0,2.0,3.0,0.0004347826086956522
19507,1999-03-10,153.0,92.0,0.0,2.0,56.0,277.0,152.0,0.0,2.0,3.0,0.0004347826086956522
19508,1999-03-10,178.0,12.0,2.0,4.0,56.0,1540.0,178.0,0.0,2.0,3.0,0.0004347826086956522
19509,1999-03-11,121.0,24.0,2.0,1.0,101.0,924.0,192.0,1.0,1.0,1.0,0.0004347826086956522
19510,1999-03-11,193.0,79.0,3.0,1.0,101.0,924.0,192.0,0.0,1.0,1.0,0.0004347826086956522
19511,1999-03-13,79.0,24.0,2.0,1.0,101.0,1424.0,192.0,1.0,1.0,1.0,0.0004347826086956522
19512,1999-03-13,193.0,121.0,1.0,2.0,101.0,1424.0,192.0,0.0,2.0,1.0,0.0004347826086956522
19513,1999-03-16,50.0,64.0,1.0,2.0,56.0,865.0,49.0,0.0,2.0,3.0,0.0004347826086956522
19514,1999-03-17,28.0,57.0,0.0,0.0,21.0,1281.0,82.0,1.0,0.0,1.0,0.0004347826086956522
19515,1999-03-17,46.0,20.0,7.0,0.0,99.0,1430.0,45.0,0.0,1.0,1.0,0.0004347826086956522
19516,1999-03-17,79.0,134.0,1.0,0.0,99.0,1430.0,45.0,1.0,1.0,1.0,0.0004347826086956522
19517,1999-03-17,83.0,150.0,2.0,0.0,21.0,1281.0,82.0,0.0,1.0,1.0,0.0004347826086956522
19518,1999-03-19,28.0,150.0,5.0,0.0,21.0,1281.0,82.0,1.0,1.0,1.0,0.0004347826086956522
19519,1999-03-19,79.0,60.0,1.0,1.0,99.0,1430.0,45.0,1.0,0.0,1.0,0.0004347826086956522
19520,1999-03-19,83.0,57.0,4.0,0.0,21.0,1281.0,82.0,0.0,1.0,1.0,0.0004347826086956522
19521,1999-03-19,84.0,20.0,5.0,1.0,99.0,1430.0,45.0,1.0,1.0,1.0,0.0004347826086956522
19522,1999-03-20,72.0,196.0,0.0,1.0,56.0,1606.0,71.0,0.0,2.0,3.0,0.0004347826086956522
19523,1999-03-21,46.0,84.0,0.0,1.0,99.0,1430.0,45.0,0.0,2.0,1.0,0.0004347826086956522
19524,1999-03-21,57.0,150.0,2.0,0.0,21.0,1281.0,82.0,1.0,1.0,1.0,0.0004347826086956522
19525,1999-03-21,60.0,134.0,1.0,0.0,99.0,1430.0,45.0,1.0,1.0,1.0,0.0004347826086956522
19526,1999-03-21,83.0,28.0,6.0,0.0,21.0,1281.0,82.0,0.0,1.0,1.0,0.0004347826086956522
19527,1999-03-24,46.0,79.0,1.0,0.0,99.0,1430.0,45.0,0.0,1.0,1.0,0.0004347826086956522
19528,1999-03-24,84.0,60.0,3.0,1.0,99.0,1430.0,45.0,1.0,1.0,1.0,0.0004347826086956522
19529,1999-03-26,46.0,84.0,1.0,2.0,99.0,1430.0,45.0,0.0,2.0,1.0,0.0004347826086956522
19530,1999-03-26,79.0,60.0,1.0,0.0,99.0,1430.0,45.0,1.0,1.0,1.0,0.0004347826086956522
19531,1999-03-26,149.0,13.0,7.0,0.0,97.0,614.0,148.0,0.0,1.0,3.0,0.043478260869565216
19532,1999-03-27,4.0,88.0,0.0,2.0,97.0,1450.0,3.0,0.0,2.0,3.0,0.043478260869565216
19533,1999-03-27,9.0,154.0,0.0,3.0,97.0,1790.0,8.0,0.0,2.0,3.0,0.043478260869565216
19534,1999-03-27,18.0,178.0,0.0,1.0,97.0,1032.0,17.0,0.0,2.0,3.0,0.043478260869565216
19535,1999-03-27,19.0,29.0,0.0,1.0,56.0,273.0,18.0,0.0,2.0,3.0,0.0004347826086956522
