,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,outcome,year,continent
18102,1996-06-01,114.0,169.0,0.0,1.0,56.0,228.0,130.0,0.0,2.0,1996,0.0
18103,1996-06-01,129.0,127.0,2.0,0.0,56.0,1790.0,150.0,0.0,1.0,1996,0.0
18104,1996-06-01,151.0,87.0,0.0,1.0,57.0,474.0,178.0,0.0,2.0,1996,2.0
18105,1996-06-01,153.0,122.0,3.0,1.0,57.0,278.0,181.0,0.0,1.0,1996,3.0
18106,1996-06-01,175.0,206.0,2.0,0.0,56.0,786.0,209.0,0.0,1.0,1996,0.0
18107,1996-06-01,177.0,18.0,5.0,1.0,56.0,1554.0,211.0,0.0,1.0,1996,3.0
18108,1996-06-01,178.0,51.0,1.0,2.0,57.0,163.0,212.0,0.0,2.0,1996,3.0
18109,1996-06-01,195.0,5.0,0.0,2.0,56.0,752.0,230.0,0.0,2.0,1996,0.0
18110,1996-06-02,20.0,143.0,1.0,2.0,56.0,187.0,20.0,0.0,2.0,1996,1.0
18111,1996-06-02,29.0,197.0,4.0,1.0,57.0,1552.0,32.0,0.0,1.0,1996,3.0
18112,1996-06-02,31.0,163.0,1.0,0.0,56.0,282.0,35.0,0.0,1.0,1996,0.0
18113,1996-06-02,43.0,53.0,2.0,0.0,56.0,258.0,48.0,0.0,1.0,1996,0.0
18114,1996-06-02,54.0,74.0,1.0,0.0,57.0,409.0,60.0,0.0,1.0,1996,3.0
18115,1996-06-02,58.0,8.0,2.0,0.0,56.0,1353.0,64.0,0.0,1.0,1996,1.0
18116,1996-06-02,68.0,190.0,1.0,2.0,57.0,657.0,75.0,0.0,2.0,1996,3.0
18117,1996-06-02,152.0,47.0,2.0,2.0,57.0,487.0,179.0,0.0,0.0,1996,3.0
18118,1996-06-02,98.0,2.0,3.0,1.0,56.0,1110.0,112.0,0.0,1.0,1996,0.0
18119,1996-06-02,113.0,207.0,1.0,2.0,56.0,77.0,129.0,0.0,2.0,1996,0.0
18120,1996-06-02,120.0,44.0,1.0,5.0,56.0,431.0,140.0,0.0,2.0,1996,0.0
18121,1996-06-02,139.0,13.0,5.0,0.0,56.0,1207.0,164.0,0.0,1.0,1996,3.0
18122,1996-06-02,146.0,41.0,1.0,1.0,56.0,908.0,172.0,0.0,0.0,1996,1.0
18123,1996-06-02,154.0,148.0,2.0,0.0,57.0,1089.0,182.0,0.0,1.0,1996,3.0
18124,1996-06-02,155.0,189.0,1.0,3.0,56.0,792.0,183.0,0.0,2.0,1996,0.0
18125,1996-06-02,157.0,203.0,0.0,5.0,56.0,1514.0,187.0,0.0,2.0,1996,3.0
18126,1996-06-02,161.0,118.0,6.0,0.0,56.0,185.0,246.0,1.0,1.0,1996,3.0
18127,1996-06-02,186.0,160.0,2.0,1.0,56.0,929.0,221.0,0.0,1.0,1996,0.0
18128,1996-06-02,198.0,145.0,0.0,2.0,56.0,1075.0,235.0,0.0,2.0,1996,1.0
18129,1996-06-02,201.0,39.0,1.0,1.0,56.0,158.0,238.0,0.0,0.0,1996,1.0
18130,1996-06-03,48.0,176.0,4.0,0.0,20.0,1311.0,223.0,1.0,1.0,1996,1.0
18131,1996-06-03,140.0,15.0,3.0,0.0,57.0,1099.0,166.0,0.0,1.0,1996,2.0
18132,1996-06-04,73.0,109.0,9.0,1.0,57.0,991.0,84.0,0.0,1.0,1996,3.0
18133,1996-06-04,131.0,152.0,3.0,1.0,57.0,1404.0,152.0,0.0,1.0,1996,3.0
18134,1996-06-05,35.0,46.0,0.0,1.0,57.0,1668.0,39.0,0.0,2.0,1996,1.0
18135,1996-06-05,69.0,9.0,2.0,0.0,57.0,1754.0,76.0,0.0,1.0,1996,3.0
18136,1996-06-05,88.0,50.0,2.0,1.0,57.0,31.0,101.0,0.0,1.0,1996,3.0
18137,1996-06-07,188.0,48.0,2.0,0.0,20.0,1311.0,223.0,0.0,1.0,1996,1.0
18138,1996-06-08,61.0,178.0,1.0,1.0,97.0,930.0,67.0,0.0,0.0,1996,3.0
18139,1996-06-08,121.0,24.0,1.0,0.0,102.0,444.0,228.0,1.0,1.0,1996,1.0
18140,1996-06-08,183.0,74.0,0.0,0.0,56.0,450.0,219.0,0.0,0.0,1996,0.0
18141,1996-06-09,54.0,149.0,1.0,1.0,97.0,1523.0,67.0,1.0,0.0,1996,3.0
18142,1996-06-09,73.0,51.0,2.0,0.0,97.0,986.0,67.0,1.0,1.0,1996,3.0
18143,1996-06-09,53.0,30.0,1.0,1.0,57.0,9.0,58.0,0.0,0.0,1996,0.0
18144,1996-06-09,105.0,102.0,3.0,5.0,2.0,179.0,121.0,0.0,2.0,1996,2.0
18145,1996-06-09,136.0,186.0,1.0,3.0,57.0,864.0,160.0,0.0,2.0,1996,0.0
18146,1996-06-09,143.0,20.0,4.0,1.0,56.0,1235.0,169.0,0.0,1.0,1996,1.0
18147,1996-06-09,171.0,29.0,1.0,1.0,97.0,886.0,67.0,1.0,0.0,1996,3.0
18148,1996-06-09,193.0,152.0,2.0,1.0,102.0,547.0,228.0,0.0,1.0,1996,1.0
18149,1996-06-10,48.0,83.0,6.0,1.0,56.0,1311.0,223.0,1.0,1.0,1996,1.0
18150,1996-06-10,87.0,130.0,8.0,0.0,2.0,1634.0,100.0,0.0,1.0,1996,2.0
18151,1996-06-10,131.0,159.0,0.0,0.0,97.0,217.0,67.0,1.0,0.0,1996,3.0
18152,1996-06-10,153.0,69.0,0.0,1.0,97.0,1147.0,67.0,1.0,2.0,1996,3.0
18153,1996-06-10,172.0,140.0,0.0,3.0,2.0,1634.0,100.0,1.0,2.0,1996,2.0
18154,1996-06-11,93.0,154.0,2.0,1.0,97.0,916.0,67.0,1.0,1.0,1996,3.0
18155,1996-06-11,190.0,47.0,0.0,1.0,97.0,1169.0,67.0,1.0,2.0,1996,3.0
18156,1996-06-12,87.0,172.0,7.0,0.0,2.0,1634.0,100.0,0.0,1.0,1996,2.0
18157,1996-06-12,121.0,152.0,2.0,2.0,102.0,502.0,228.0,1.0,0.0,1996,1.0
18158,1996-06-12,130.0,140.0,0.0,7.0,2.0,1634.0,100.0,1.0,2.0,1996,2.0
18159,1996-06-12,183.0,175.0,0.0,0.0,57.0,450.0,219.0,0.0,0.0,1996,0.0
18160,1996-06-12,193.0,24.0,0.0,2.0,102.0,1779.0,228.0,0.0,2.0,1996,1.0
18161,1996-06-13,17.0,188.0,0.0,4.0,57.0,266.0,16.0,0.0,2.0,1996,1.0
18162,1996-06-13,29.0,153.0,1.0,0.0,97.0,1147.0,67.0,1.0,1.0,1996,3.0
18163,1996-06-13,178.0,131.0,0.0,2.0,97.0,217.0,67.0,1.0,2.0,1996,3.0
18164,1996-06-14,2.0,98.0,1.0,0.0,56.0,51.0,2.0,0.0,1.0,1996,0.0
18165,1996-06-14,51.0,93.0,2.0,1.0,97.0,916.0,67.0,1.0,1.0,1996,3.0
18166,1996-06-14,87.0,140.0,2.0,0.0,2.0,1634.0,100.0,0.0,1.0,1996,2.0
18167,1996-06-14,97.0,151.0,1.0,0.0,2.0,54.0,111.0,0.0,1.0,1996,3.0
18168,1996-06-14,149.0,190.0,1.0,0.0,97.0,1169.0,67.0,1.0,1.0,1996,3.0
18169,1996-06-14,172.0,130.0,3.0,1.0,2.0,1634.0,100.0,1.0,1.0,1996,2.0
18170,1996-06-15,24.0,152.0,0.0,3.0,102.0,502.0,228.0,1.0,2.0,1996,1.0
18171,1996-06-15,57.0,188.0,1.0,4.0,56.0,1485.0,63.0,0.0,2.0,1996,1.0
18172,1996-06-15,61.0,159.0,2.0,0.0,97.0,930.0,67.0,0.0,1.0,1996,3.0
18173,1996-06-15,69.0,171.0,1.0,1.0,97.0,886.0,67.0,1.0,0.0,1996,3.0
18174,1996-06-15,160.0,186.0,1.0,1.0,56.0,442.0,190.0,0.0,0.0,1996,0.0
18175,1996-06-15,169.0,114.0,3.0,0.0,56.0,731.0,200.0,0.0,1.0,1996,0.0
18176,1996-06-16,5.0,195.0,3.0,1.0,56.0,938.0,4.0,0.0,1.0,1996,0.0
18177,1996-06-16,30.0,119.0,2.0,0.0,56.0,1212.0,33.0,0.0,1.0,1996,0.0
18178,1996-06-16,44.0,120.0,2.0,0.0,56.0,799.0,249.0,0.0,1.0,1996,0.0
18179,1996-06-16,47.0,54.0,3.0,0.0,97.0,1523.0,67.0,1.0,1.0,1996,3.0
18180,1996-06-16,80.0,81.0,3.0,1.0,56.0,404.0,93.0,0.0,1.0,1996,0.0
18181,1996-06-16,53.0,43.0,1.0,1.0,56.0,9.0,58.0,0.0,0.0,1996,0.0
18182,1996-06-16,127.0,129.0,1.0,1.0,56.0,995.0,148.0,0.0,0.0,1996,0.0
18183,1996-06-16,154.0,73.0,0.0,3.0,97.0,986.0,67.0,1.0,2.0,1996,3.0
18184,1996-06-16,163.0,31.0,0.0,1.0,56.0,556.0,194.0,0.0,2.0,1996,0.0
18185,1996-06-16,189.0,155.0,2.0,0.0,56.0,1691.0,224.0,0.0,1.0,1996,0.0
18186,1996-06-16,193.0,121.0,2.0,2.0,102.0,1248.0,228.0,0.0,0.0,1996,1.0
18187,1996-06-16,206.0,175.0,3.0,0.0,56.0,950.0,247.0,0.0,1.0,1996,0.0
18188,1996-06-16,207.0,113.0,2.0,2.0,56.0,644.0,250.0,0.0,0.0,1996,0.0
18189,1996-06-17,74.0,183.0,2.0,1.0,56.0,836.0,85.0,0.0,1.0,1996,0.0
18190,1996-06-17,140.0,130.0,2.0,1.0,2.0,1099.0,166.0,0.0,1.0,1996,2.0
18191,1996-06-17,172.0,87.0,0.0,4.0,2.0,1099.0,166.0,1.0,2.0,1996,2.0
18192,1996-06-18,61.0,131.0,4.0,1.0,97.0,930.0,67.0,0.0,1.0,1996,3.0
18193,1996-06-18,69.0,29.0,3.0,1.0,97.0,1147.0,67.0,1.0,1.0,1996,3.0
18194,1996-06-18,153.0,171.0,1.0,2.0,97.0,886.0,67.0,1.0,2.0,1996,3.0
18195,1996-06-18,159.0,178.0,1.0,0.0,97.0,217.0,67.0,1.0,1.0,1996,3.0
18196,1996-06-19,47.0,149.0,0.0,3.0,97.0,1169.0,67.0,1.0,2.0,1996,3.0
18197,1996-06-19,93.0,73.0,0.0,0.0,97.0,986.0,67.0,1.0,0.0,1996,3.0
18198,1996-06-19,130.0,87.0,0.0,4.0,2.0,1099.0,166.0,1.0,2.0,1996,2.0
18199,1996-06-19,140.0,172.0,10.0,0.0,2.0,1099.0,166.0,0.0,1.0,1996,2.0
18200,1996-06-19,154.0,51.0,3.0,3.0,97.0,916.0,67.0,1.0,0.0,1996,3.0
18201,1996-06-19,190.0,54.0,0.0,3.0,97.0,1523.0,67.0,1.0,2.0,1996,3.0
18202,1996-06-19,199.0,182.0,5.0,0.0,2.0,1628.0,236.0,0.0,1.0,1996,2.0
18203,1996-06-20,102.0,105.0,0.0,0.0,2.0,845.0,116.0,0.0,0.0,1996,2.0
18204,1996-06-20,146.0,9.0,4.0,0.0,57.0,908.0,172.0,0.0,1.0,1996,1.0
18205,1996-06-21,130.0,172.0,0.0,2.0,2.0,1099.0,166.0,1.0,2.0,1996,2.0
18206,1996-06-21,140.0,87.0,1.0,2.0,2.0,1099.0,166.0,0.0,2.0,1996,2.0
18207,1996-06-21,179.0,97.0,2.0,0.0,2.0,446.0,213.0,0.0,1.0,1996,2.0
18208,1996-06-22,61.0,171.0,0.0,0.0,97.0,930.0,67.0,0.0,0.0,1996,3.0
18209,1996-06-22,69.0,131.0,0.0,0.0,97.0,916.0,67.0,1.0,0.0,1996,3.0
18210,1996-06-22,84.0,201.0,1.0,0.0,57.0,1461.0,97.0,0.0,1.0,1996,1.0
18211,1996-06-23,17.0,94.0,0.0,1.0,56.0,266.0,16.0,0.0,2.0,1996,1.0
18212,1996-06-23,51.0,149.0,1.0,0.0,97.0,217.0,67.0,1.0,1.0,1996,3.0
18213,1996-06-23,73.0,47.0,2.0,1.0,97.0,986.0,67.0,1.0,1.0,1996,3.0
18214,1996-06-23,107.0,71.0,4.0,0.0,56.0,15.0,85.0,1.0,1.0,1996,0.0
18215,1996-06-23,188.0,57.0,8.0,0.0,56.0,1311.0,223.0,0.0,1.0,1996,1.0
18216,1996-06-25,145.0,9.0,1.0,2.0,57.0,105.0,171.0,0.0,2.0,1996,1.0
18217,1996-06-26,61.0,73.0,1.0,1.0,97.0,930.0,67.0,0.0,0.0,1996,3.0
18218,1996-06-26,69.0,51.0,0.0,0.0,97.0,986.0,67.0,1.0,0.0,1996,3.0
18219,1996-06-27,184.0,116.0,8.0,0.0,2.0,150.0,220.0,0.0,1.0,1996,2.0
18220,1996-06-28,40.0,133.0,2.0,0.0,57.0,177.0,45.0,0.0,1.0,1996,2.0
18221,1996-06-28,151.0,179.0,1.0,0.0,2.0,474.0,178.0,0.0,1.0,1996,2.0
18222,1996-06-29,116.0,164.0,0.0,2.0,2.0,150.0,220.0,1.0,2.0,1996,2.0
18223,1996-06-30,51.0,73.0,1.0,2.0,97.0,930.0,67.0,1.0,2.0,1996,3.0
18224,1996-06-30,58.0,9.0,3.0,0.0,57.0,1319.0,64.0,0.0,1.0,1996,1.0
18225,1996-06-30,83.0,48.0,1.0,1.0,56.0,315.0,96.0,0.0,0.0,1996,1.0
18226,1996-06-30,94.0,17.0,2.0,0.0,56.0,796.0,108.0,0.0,1.0,1996,1.0
18227,1996-07-01,184.0,164.0,1.0,1.0,2.0,150.0,220.0,0.0,0.0,1996,2.0
18228,1996-07-04,116.0,184.0,0.0,8.0,2.0,1539.0,195.0,1.0,2.0,1996,2.0
18229,1996-07-05,151.0,97.0,3.0,0.0,2.0,474.0,178.0,0.0,1.0,1996,2.0
18230,1996-07-06,39.0,58.0,4.0,1.0,56.0,1482.0,44.0,0.0,1.0,1996,1.0
18231,1996-07-06,114.0,183.0,3.0,2.0,57.0,228.0,130.0,0.0,1.0,1996,0.0
18232,1996-07-07,24.0,201.0,6.0,1.0,56.0,860.0,26.0,0.0,1.0,1996,1.0
18233,1996-07-07,41.0,198.0,3.0,1.0,56.0,161.0,46.0,0.0,1.0,1996,1.0
18234,1996-07-07,64.0,104.0,1.0,1.0,14.0,1125.0,70.0,0.0,0.0,1996,3.0
18235,1996-07-07,146.0,8.0,0.0,0.0,56.0,908.0,172.0,0.0,0.0,1996,1.0
18236,1996-07-07,164.0,116.0,5.0,2.0,2.0,1539.0,195.0,0.0,1.0,1996,2.0
18237,1996-07-08,104.0,110.0,1.0,2.0,14.0,1125.0,70.0,1.0,2.0,1996,3.0
18238,1996-07-08,114.0,183.0,1.0,0.0,57.0,907.0,130.0,0.0,1.0,1996,0.0
18239,1996-07-09,64.0,110.0,1.0,1.0,14.0,1125.0,70.0,0.0,0.0,1996,3.0
18240,1996-07-09,164.0,184.0,2.0,2.0,2.0,1539.0,195.0,0.0,0.0,1996,2.0
18241,1996-07-10,114.0,183.0,1.0,1.0,57.0,1102.0,130.0,0.0,0.0,1996,0.0
18242,1996-07-12,97.0,179.0,0.0,1.0,2.0,54.0,111.0,0.0,2.0,1996,3.0
18243,1996-07-17,40.0,198.0,1.0,1.0,57.0,177.0,45.0,0.0,0.0,1996,2.0
18244,1996-07-19,179.0,151.0,3.0,1.0,2.0,446.0,213.0,0.0,1.0,1996,2.0
18245,1996-07-21,143.0,201.0,0.0,2.0,57.0,1235.0,169.0,0.0,2.0,1996,1.0
18246,1996-07-24,84.0,143.0,1.0,1.0,57.0,1633.0,97.0,0.0,0.0,1996,1.0
18247,1996-07-26,145.0,24.0,2.0,0.0,57.0,105.0,171.0,0.0,1.0,1996,1.0
18248,1996-07-28,84.0,188.0,0.0,0.0,57.0,1633.0,97.0,0.0,0.0,1996,1.0
18249,1996-07-28,94.0,143.0,0.0,0.0,57.0,796.0,108.0,0.0,0.0,1996,1.0
18250,1996-07-30,143.0,188.0,1.0,0.0,57.0,1235.0,169.0,0.0,1.0,1996,1.0
18251,1996-07-31,18.0,110.0,2.0,2.0,57.0,1047.0,17.0,0.0,0.0,1996,3.0
18252,1996-08-04,46.0,84.0,1.0,1.0,57.0,1454.0,51.0,0.0,0.0,1996,1.0
18253,1996-08-04,79.0,143.0,1.0,0.0,57.0,614.0,92.0,0.0,1.0,1996,1.0
18254,1996-08-05,100.0,78.0,9.0,0.0,2.0,670.0,239.0,1.0,1.0,1996,2.0
18255,1996-08-07,143.0,84.0,2.0,1.0,57.0,1235.0,169.0,0.0,1.0,1996,1.0
18256,1996-08-07,202.0,78.0,9.0,0.0,2.0,670.0,239.0,0.0,1.0,1996,2.0
18257,1996-08-08,21.0,119.0,4.0,1.0,7.0,417.0,21.0,0.0,1.0,1996,0.0
18258,1996-08-08,40.0,145.0,0.0,2.0,57.0,177.0,45.0,0.0,2.0,1996,2.0
18259,1996-08-09,96.0,141.0,4.0,0.0,2.0,66.0,110.0,0.0,1.0,1996,2.0
18260,1996-08-11,26.0,129.0,0.0,0.0,7.0,566.0,28.0,0.0,0.0,1996,0.0
18261,1996-08-11,43.0,186.0,0.0,0.0,7.0,1289.0,48.0,0.0,0.0,1996,0.0
18262,1996-08-11,84.0,46.0,0.0,0.0,57.0,1633.0,97.0,0.0,0.0,1996,1.0
18263,1996-08-11,91.0,141.0,3.0,0.0,2.0,66.0,110.0,1.0,1.0,1996,2.0
18264,1996-08-11,120.0,162.0,1.0,0.0,7.0,1303.0,140.0,0.0,1.0,1996,0.0
18265,1996-08-11,195.0,65.0,1.0,1.0,7.0,752.0,230.0,0.0,0.0,1996,0.0
18266,1996-08-11,202.0,100.0,0.0,4.0,2.0,670.0,239.0,0.0,2.0,1996,2.0
18267,1996-08-13,96.0,91.0,0.0,1.0,2.0,66.0,110.0,0.0,2.0,1996,2.0
18268,1996-08-13,196.0,110.0,5.0,2.0,57.0,847.0,231.0,0.0,1.0,1996,3.0
18269,1996-08-14,76.0,1.0,2.0,1.0,57.0,107.0,88.0,0.0,1.0,1996,3.0
18270,1996-08-14,84.0,60.0,2.0,1.0,57.0,1461.0,97.0,0.0,1.0,1996,1.0
18271,1996-08-14,86.0,197.0,3.0,1.0,57.0,1546.0,99.0,0.0,1.0,1996,3.0
18272,1996-08-14,88.0,118.0,2.0,1.0,57.0,1374.0,101.0,0.0,1.0,1996,3.0
18273,1996-08-14,104.0,68.0,0.0,0.0,57.0,1383.0,119.0,0.0,0.0,1996,3.0
18274,1996-08-14,143.0,79.0,1.0,0.0,57.0,1235.0,169.0,0.0,1.0,1996,1.0
18275,1996-08-14,146.0,46.0,3.0,0.0,57.0,88.0,172.0,0.0,1.0,1996,1.0
18276,1996-08-14,153.0,92.0,2.0,0.0,57.0,278.0,181.0,0.0,1.0,1996,3.0
18277,1996-08-14,177.0,54.0,0.0,1.0,57.0,598.0,211.0,0.0,2.0,1996,3.0
18278,1996-08-14,190.0,122.0,2.0,0.0,57.0,707.0,225.0,0.0,1.0,1996,3.0
18279,1996-08-16,58.0,46.0,1.0,1.0,57.0,427.0,64.0,0.0,0.0,1996,1.0
18280,1996-08-17,155.0,195.0,0.0,0.0,57.0,792.0,183.0,0.0,0.0,1996,0.0
18281,1996-08-18,79.0,84.0,1.0,1.0,57.0,1073.0,228.0,1.0,0.0,1996,1.0
18282,1996-08-20,18.0,197.0,0.0,1.0,57.0,565.0,84.0,1.0,2.0,1996,3.0
18283,1996-08-20,140.0,117.0,1.0,0.0,57.0,1099.0,166.0,0.0,1.0,1996,2.0
18284,1996-08-20,186.0,21.0,2.0,0.0,57.0,929.0,221.0,0.0,1.0,1996,0.0
18285,1996-08-21,60.0,84.0,1.0,2.0,57.0,1464.0,66.0,0.0,2.0,1996,1.0
18286,1996-08-22,140.0,117.0,1.0,1.0,57.0,1099.0,166.0,0.0,0.0,1996,2.0
18287,1996-08-24,143.0,94.0,2.0,0.0,57.0,1235.0,169.0,0.0,1.0,1996,1.0
18288,1996-08-24,162.0,120.0,1.0,1.0,7.0,1743.0,193.0,0.0,0.0,1996,0.0
18289,1996-08-25,65.0,195.0,1.0,1.0,7.0,19.0,72.0,0.0,0.0,1996,0.0
18290,1996-08-25,84.0,48.0,4.0,0.0,57.0,1633.0,97.0,0.0,1.0,1996,1.0
18291,1996-08-25,95.0,198.0,5.0,3.0,57.0,1204.0,109.0,0.0,1.0,1996,2.0
18292,1996-08-25,129.0,26.0,6.0,0.0,7.0,1790.0,150.0,0.0,1.0,1996,0.0
18293,1996-08-25,186.0,43.0,1.0,0.0,7.0,929.0,221.0,0.0,1.0,1996,0.0
18294,1996-08-27,79.0,94.0,2.0,1.0,57.0,614.0,92.0,0.0,1.0,1996,1.0
18295,1996-08-27,148.0,50.0,2.0,2.0,57.0,210.0,174.0,0.0,0.0,1996,3.0
18296,1996-08-28,84.0,48.0,2.0,2.0,57.0,1461.0,97.0,0.0,0.0,1996,1.0
18297,1996-08-28,140.0,175.0,0.0,0.0,57.0,1099.0,166.0,0.0,0.0,1996,2.0
18298,1996-08-28,154.0,27.0,2.0,2.0,57.0,1089.0,182.0,0.0,0.0,1996,3.0
18299,1996-08-29,126.0,44.0,7.0,0.0,57.0,1515.0,147.0,0.0,1.0,1996,0.0
18300,1996-08-30,35.0,143.0,3.0,1.0,56.0,505.0,39.0,0.0,1.0,1996,1.0
18301,1996-08-30,79.0,48.0,1.0,1.0,57.0,614.0,92.0,0.0,0.0,1996,1.0
18302,1996-08-30,119.0,21.0,0.0,0.0,7.0,1170.0,139.0,0.0,0.0,1996,0.0
18303,1996-08-30,193.0,60.0,3.0,1.0,57.0,935.0,228.0,0.0,1.0,1996,1.0
18304,1996-08-31,9.0,149.0,0.0,0.0,56.0,1817.0,8.0,0.0,0.0,1996,3.0
18305,1996-08-31,12.0,159.0,0.0,0.0,56.0,1744.0,11.0,0.0,0.0,1996,3.0
18306,1996-08-31,13.0,178.0,1.0,0.0,56.0,139.0,12.0,0.0,1.0,1996,3.0
18307,1996-08-31,18.0,64.0,1.0,0.0,56.0,1047.0,17.0,0.0,1.0,1996,3.0
18308,1996-08-31,19.0,190.0,2.0,1.0,56.0,274.0,19.0,0.0,1.0,1996,3.0
18309,1996-08-31,66.0,165.0,1.0,2.0,56.0,1665.0,73.0,0.0,2.0,1996,3.0
18310,1996-08-31,69.0,121.0,2.0,0.0,57.0,1243.0,76.0,0.0,1.0,1996,3.0
18311,1996-08-31,109.0,152.0,0.0,5.0,56.0,520.0,125.0,0.0,2.0,1996,3.0
18312,1996-08-31,131.0,27.0,2.0,2.0,57.0,67.0,152.0,0.0,0.0,1996,3.0
18313,1996-08-31,138.0,196.0,0.0,1.0,56.0,184.0,162.0,0.0,2.0,1996,3.0
18314,1996-08-31,140.0,175.0,0.0,1.0,57.0,1099.0,166.0,0.0,2.0,1996,2.0
18315,1996-08-31,153.0,110.0,3.0,0.0,56.0,278.0,181.0,0.0,1.0,1996,3.0
18316,1996-08-31,203.0,157.0,6.0,0.0,56.0,319.0,242.0,0.0,1.0,1996,3.0
18317,1996-09-01,8.0,145.0,1.0,1.0,56.0,281.0,7.0,0.0,0.0,1996,1.0
18318,1996-09-01,24.0,146.0,0.0,0.0,56.0,860.0,26.0,0.0,0.0,1996,1.0
18319,1996-09-01,41.0,39.0,4.0,1.0,56.0,161.0,46.0,0.0,1.0,1996,1.0
18320,1996-09-01,58.0,201.0,1.0,0.0,56.0,1353.0,64.0,0.0,1.0,1996,1.0
18321,1996-09-01,76.0,25.0,3.0,0.0,56.0,747.0,88.0,0.0,1.0,1996,3.0
18322,1996-09-01,86.0,68.0,1.0,0.0,56.0,280.0,99.0,0.0,1.0,1996,3.0
18323,1996-09-01,92.0,29.0,2.0,1.0,56.0,1360.0,106.0,0.0,1.0,1996,3.0
18324,1996-09-01,104.0,177.0,1.0,2.0,56.0,1383.0,119.0,0.0,2.0,1996,3.0
18325,1996-09-01,122.0,61.0,0.0,3.0,56.0,363.0,142.0,0.0,2.0,1996,3.0
18326,1996-09-01,139.0,72.0,1.0,0.0,57.0,1207.0,164.0,0.0,1.0,1996,3.0
18327,1996-09-01,154.0,50.0,4.0,0.0,56.0,1089.0,182.0,0.0,1.0,1996,3.0
18328,1996-09-01,164.0,115.0,1.0,1.0,5.0,1539.0,195.0,0.0,0.0,1996,2.0
18329,1996-09-01,166.0,54.0,0.0,2.0,56.0,919.0,197.0,0.0,2.0,1996,3.0
18330,1996-09-01,188.0,46.0,0.0,1.0,56.0,1311.0,223.0,0.0,2.0,1996,1.0
18331,1996-09-02,33.0,202.0,1.0,3.0,5.0,1539.0,195.0,1.0,2.0,1996,2.0
18332,1996-09-02,103.0,90.0,1.0,5.0,5.0,1539.0,195.0,1.0,2.0,1996,2.0
18333,1996-09-02,147.0,184.0,0.0,5.0,5.0,1539.0,195.0,1.0,2.0,1996,2.0
18334,1996-09-04,51.0,88.0,2.0,1.0,57.0,712.0,56.0,0.0,1.0,1996,3.0
18335,1996-09-04,66.0,171.0,2.0,6.0,56.0,1665.0,73.0,0.0,2.0,1996,3.0
18336,1996-09-04,94.0,46.0,2.0,0.0,57.0,796.0,108.0,0.0,1.0,1996,1.0
18337,1996-09-04,115.0,147.0,7.0,0.0,5.0,1539.0,195.0,1.0,1.0,1996,2.0
18338,1996-09-04,148.0,73.0,0.0,2.0,57.0,1824.0,174.0,0.0,2.0,1996,3.0
18339,1996-09-05,103.0,202.0,1.0,1.0,5.0,1539.0,195.0,1.0,0.0,1996,2.0
18340,1996-09-05,105.0,140.0,1.0,2.0,57.0,179.0,121.0,0.0,2.0,1996,2.0
18341,1996-09-06,164.0,147.0,3.0,0.0,5.0,1539.0,195.0,0.0,1.0,1996,2.0
18342,1996-09-07,90.0,33.0,3.0,0.0,5.0,1539.0,195.0,1.0,1.0,1996,2.0
18343,1996-09-08,60.0,48.0,5.0,0.0,56.0,1464.0,66.0,0.0,1.0,1996,1.0
18344,1996-09-08,184.0,115.0,1.0,1.0,5.0,1539.0,195.0,1.0,0.0,1996,2.0
18345,1996-09-09,103.0,33.0,1.0,0.0,5.0,1539.0,195.0,1.0,1.0,1996,2.0
18346,1996-09-10,164.0,184.0,0.0,1.0,5.0,1539.0,195.0,0.0,2.0,1996,2.0
18347,1996-09-11,95.0,199.0,1.0,0.0,57.0,1666.0,109.0,0.0,1.0,1996,2.0
18348,1996-09-11,202.0,90.0,1.0,1.0,5.0,1539.0,195.0,1.0,0.0,1996,2.0
18349,1996-09-13,115.0,90.0,3.0,1.0,5.0,1539.0,195.0,1.0,1.0,1996,2.0
18350,1996-09-13,184.0,202.0,4.0,2.0,5.0,1539.0,195.0,1.0,1.0,1996,2.0
18351,1996-09-14,11.0,74.0,2.0,0.0,91.0,495.0,200.0,1.0,1.0,1996,0.0
18352,1996-09-14,169.0,98.0,1.0,0.0,91.0,495.0,200.0,0.0,1.0,1996,0.0
18353,1996-09-15,90.0,202.0,2.0,3.0,5.0,1539.0,195.0,1.0,2.0,1996,2.0
18354,1996-09-15,94.0,84.0,3.0,0.0,56.0,796.0,108.0,0.0,1.0,1996,1.0
18355,1996-09-15,160.0,117.0,1.0,0.0,57.0,1417.0,190.0,0.0,1.0,1996,0.0
18356,1996-09-15,184.0,115.0,1.0,0.0,5.0,1539.0,195.0,1.0,1.0,1996,2.0
18357,1996-09-16,144.0,167.0,1.0,1.0,56.0,863.0,170.0,0.0,0.0,1996,4.0
18358,1996-09-17,140.0,206.0,0.0,0.0,57.0,1099.0,166.0,0.0,0.0,1996,2.0
18359,1996-09-18,51.0,118.0,6.0,0.0,56.0,1640.0,56.0,0.0,1.0,1996,3.0
18360,1996-09-18,74.0,98.0,1.0,0.0,91.0,731.0,200.0,1.0,1.0,1996,0.0
18361,1996-09-18,153.0,197.0,1.0,2.0,57.0,278.0,181.0,0.0,2.0,1996,3.0
18362,1996-09-18,167.0,200.0,1.0,1.0,56.0,863.0,170.0,1.0,0.0,1996,4.0
