,Unnamed: 0.1,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,outcome,year,continent
1850,1910,1936-09-06,Norway,Finland,0.0,2.0,Nordic Championship,Oslo,Norway,False,Away,1936,Europe
1851,1911,1936-09-06,Yugoslavia,Poland,9.0,3.0,Friendly,Belgrade,Yugoslavia,False,Home,1936,Europe
1852,1912,1936-09-13,Poland,Germany,1.0,1.0,Friendly,Warsaw,Poland,False,Draw,1936,Europe
1853,1913,1936-09-20,Norway,Denmark,3.0,3.0,Nordic Championship,Oslo,Norway,False,Draw,1936,Europe
1854,1914,1936-09-20,Uruguay,Argentina,2.0,1.0,Friendly,Montevideo,Uruguay,False,Home,1936,America
1855,1915,1936-09-27,Czechoslovakia,Germany,1.0,2.0,Friendly,Prague,Czechoslovakia,False,Away,1936,Europe
1856,1916,1936-09-27,Finland,Sweden,1.0,2.0,Nordic Championship,Helsinki,Finland,False,Away,1936,Europe
1857,1917,1936-09-27,Germany,Luxembourg,7.0,2.0,Friendly,Krefeld,Germany,False,Home,1936,Europe
1858,1918,1936-09-27,Hungary,Austria,5.0,3.0,International Cup,Budapest,Hungary,False,Home,1936,Europe
1859,1919,1936-10-04,Denmark,Poland,2.0,1.0,Friendly,Copenhagen,Denmark,False,Home,1936,Europe
1860,1920,1936-10-04,Romania,Hungary,1.0,2.0,Friendly,Bucharest,Romania,False,Away,1936,Europe
1861,1921,1936-10-14,Scotland,Germany,2.0,0.0,Friendly,Glasgow,Scotland,False,Home,1936,Europe
1862,1923,1936-10-17,Wales,England,2.0,1.0,British Championship,Cardiff,Wales,False,Home,1936,Europe
1863,1924,1936-10-18,Czechoslovakia,Hungary,5.0,2.0,International Cup,Prague,Czechoslovakia,False,Home,1936,Europe
1864,1925,1936-10-25,Italy,Switzerland,4.0,2.0,International Cup,Milan,Italy,False,Home,1936,Europe
1865,1926,1936-10-31,Northern Ireland,Scotland,1.0,3.0,British Championship,Belfast,Northern Ireland,False,Away,1936,Europe
1866,1927,1936-11-01,Netherlands,Norway,3.0,3.0,Friendly,Amsterdam,Netherlands,False,Draw,1936,Europe
1867,1928,1936-11-08,Switzerland,Austria,1.0,3.0,International Cup,Zürich,Switzerland,False,Away,1936,Europe
1868,1929,1936-11-15,Germany,Italy,2.0,2.0,Friendly,Berlin,Germany,False,Draw,1936,Europe
1869,1930,1936-11-18,England,Northern Ireland,3.0,1.0,British Championship,Stoke-on-Trent,England,False,Home,1936,Europe
1870,1931,1936-12-02,England,Hungary,6.0,2.0,Friendly,London,England,False,Home,1936,Europe
1871,1932,1936-12-02,Scotland,Wales,1.0,2.0,British Championship,Dundee,Scotland,False,Away,1936,Europe
1872,1934,1936-12-13,France,Yugoslavia,1.0,0.0,Friendly,Paris,France,False,Home,1936,Europe
1873,1935,1936-12-13,Italy,Czechoslovakia,2.0,0.0,Friendly,Genoa,Italy,False,Home,1936,Europe
1874,1936,1936-12-27,Brazil,Peru,3.0,2.0,Copa América,Buenos Aires,Argentina,True,Home,1936,America
1875,1937,1936-12-30,Argentina,Chile,2.0,1.0,Copa América,Buenos Aires,Argentina,False,Home,1936,America
1876,1938,1937-01-02,Paraguay,Uruguay,4.0,2.0,Copa América,Buenos Aires,Argentina,True,Home,1937,America
1877,1939,1937-01-03,Brazil,Chile,6.0,4.0,Copa América,Buenos Aires,Argentina,True,Home,1937,America
1878,1942,1937-01-06,Peru,Uruguay,2.0,4.0,Copa América,Buenos Aires,Argentina,True,Away,1937,America
1879,1945,1937-01-09,Argentina,Paraguay,6.0,1.0,Copa América,Buenos Aires,Argentina,False,Home,1937,America
1880,1946,1937-01-10,Chile,Uruguay,3.0,0.0,Copa América,Buenos Aires,Argentina,True,Home,1937,America
1881,1949,1937-01-13,Brazil,Paraguay,5.0,0.0,Copa América,Buenos Aires,Argentina,True,Home,1937,America
1882,1950,1937-01-16,Argentina,Peru,1.0,0.0,Copa América,Buenos Aires,Argentina,False,Home,1937,America
1883,1951,1937-01-17,Chile,Paraguay,2.0,3.0,Copa América,Buenos Aires,Argentina,True,Away,1937,America
1884,1952,1937-01-19,Brazil,Uruguay,3.0,2.0,Copa América,Buenos Aires,Argentina,True,Home,1937,America
1885,1953,1937-01-21,Chile,Peru,2.0,2.0,Copa América,Buenos Aires,Argentina,True,Draw,1937,America
1886,1954,1937-01-23,Argentina,Uruguay,2.0,3.0,Copa América,Buenos Aires,Argentina,False,Away,1937,America
1887,1955,1937-01-24,France,Austria,1.0,2.0,Friendly,Paris,France,False,Away,1937,Europe
1888,1956,1937-01-24,Paraguay,Peru,0.0,1.0,Copa América,Buenos Aires,Argentina,True,Away,1937,America
1889,1957,1937-01-30,Argentina,Brazil,1.0,0.0,Copa América,Buenos Aires,Argentina,False,Home,1937,America
1890,1958,1937-01-31,Germany,Netherlands,2.0,2.0,Friendly,Düsseldorf,Germany,False,Draw,1937,Europe
1891,1959,1937-02-01,Argentina,Brazil,2.0,0.0,Copa América,Buenos Aires,Argentina,False,Home,1937,America
1892,1960,1937-02-21,Belgium,France,3.0,1.0,Friendly,Brussels,Belgium,False,Home,1937,Europe
1893,1961,1937-02-21,Czechoslovakia,Switzerland,5.0,3.0,International Cup,Prague,Czechoslovakia,False,Home,1937,Europe
1894,1962,1937-03-07,Netherlands,Switzerland,2.0,1.0,Friendly,Amsterdam,Netherlands,False,Home,1937,Europe
1895,1963,1937-03-17,Wales,Northern Ireland,4.0,1.0,British Championship,Wrexham,Wales,False,Home,1937,Europe
1896,1964,1937-03-21,Germany,France,4.0,0.0,Friendly,Stuttgart,Germany,False,Home,1937,Europe
1897,1965,1937-03-21,Luxembourg,Germany,2.0,3.0,Friendly,Luxembourg,Luxembourg,False,Away,1937,Europe
1898,1966,1937-04-04,Belgium,Netherlands,2.0,1.0,Friendly,Antwerp,Belgium,False,Home,1937,Europe
1899,1967,1937-04-11,Switzerland,Hungary,1.0,5.0,International Cup,Basel,Switzerland,False,Away,1937,Europe
1900,1968,1937-04-17,Scotland,England,3.0,1.0,British Championship,Glasgow,Scotland,False,Home,1937,Europe
1901,1969,1937-04-18,Belgium,Switzerland,1.0,2.0,Friendly,Brussels,Belgium,False,Away,1937,Europe
1902,1970,1937-04-18,Romania,Czechoslovakia,1.0,1.0,Friendly,Bucharest,Romania,False,Draw,1937,Europe
1903,1971,1937-04-25,Germany,Belgium,1.0,0.0,Friendly,Hanover,Germany,False,Home,1937,Europe
1904,1972,1937-04-25,Italy,Hungary,2.0,0.0,International Cup,Turin,Italy,False,Home,1937,Europe
1905,1973,1937-05-01,Aruba,Curaçao,1.0,1.0,Friendly,Oranjestad,Aruba,False,Draw,1937,America
1906,1974,1937-05-02,Aruba,Curaçao,1.0,1.0,Friendly,Oranjestad,Aruba,False,Draw,1937,America
1907,1975,1937-05-02,Netherlands,Belgium,1.0,0.0,Friendly,Rotterdam,Netherlands,False,Home,1937,Europe
1908,1976,1937-05-02,Switzerland,Germany,0.0,1.0,Friendly,Zürich,Switzerland,False,Away,1937,Europe
1909,1978,1937-05-09,Austria,Scotland,1.0,1.0,Friendly,Vienna,Austria,False,Draw,1937,Europe
1910,1979,1937-05-09,Hungary,Yugoslavia,1.0,1.0,Friendly,Budapest,Hungary,False,Draw,1937,Europe
1911,1980,1937-05-14,Norway,England,0.0,6.0,Friendly,Oslo,Norway,False,Away,1937,Europe
1912,1981,1937-05-16,Germany,Denmark,8.0,0.0,Friendly,Breslau,Germany,False,Home,1937,Europe
1913,1982,1937-05-17,Sweden,England,0.0,4.0,Friendly,Solna,Sweden,False,Away,1937,Europe
1914,1983,1937-05-17,Switzerland,Republic of Ireland,0.0,1.0,Friendly,Berne,Switzerland,False,Away,1937,Europe
1915,1984,1937-05-17,Uganda,Kenya,9.0,5.0,Friendly,Kampala,Uganda,False,Home,1937,Africa
1916,1985,1937-05-20,Finland,England,0.0,8.0,Friendly,Helsinki,Finland,False,Away,1937,Europe
1917,1986,1937-05-23,Czechoslovakia,Italy,0.0,1.0,International Cup,Prague,Czechoslovakia,False,Away,1937,Europe
1918,1987,1937-05-23,France,Republic of Ireland,0.0,2.0,Friendly,Colombes,France,False,Away,1937,Europe
1919,1988,1937-05-23,Hungary,Austria,2.0,2.0,Friendly,Budapest,Hungary,False,Draw,1937,Europe
1920,1989,1937-05-27,Norway,Italy,1.0,3.0,Friendly,Oslo,Norway,False,Away,1937,Europe
1921,1990,1937-06-03,Lithuania,Estonia,1.0,2.0,Friendly,Kaunas,Lithuania,False,Away,1937,Europe
1922,1992,1937-06-06,Yugoslavia,Belgium,1.0,1.0,Friendly,Belgrade,Yugoslavia,False,Draw,1937,Europe
1923,1994,1937-06-10,Romania,Belgium,2.0,1.0,Friendly,Bucharest,Romania,False,Home,1937,Europe
1924,1995,1937-06-13,Denmark,Norway,5.0,1.0,Nordic Championship,Copenhagen,Denmark,False,Home,1937,Europe
1925,1996,1937-06-16,Sweden,Finland,4.0,0.0,FIFA World Cup qualification,Solna,Sweden,False,Home,1937,Europe
1926,1997,1937-06-20,Sweden,Estonia,7.0,2.0,FIFA World Cup qualification,Solna,Sweden,False,Home,1937,Europe
1927,1998,1937-06-23,Poland,Sweden,3.0,1.0,Friendly,Warsaw,Poland,False,Home,1937,Europe
1928,1999,1937-06-25,Latvia,Germany,1.0,3.0,Friendly,Riga,Latvia,False,Away,1937,Europe
1929,2000,1937-06-27,Romania,Sweden,2.0,2.0,Friendly,Bucharest,Romania,False,Draw,1937,Europe
1930,2001,1937-06-29,Finland,Germany,0.0,2.0,FIFA World Cup qualification,Helsinki,Finland,False,Away,1937,Europe
1931,2002,1937-07-04,Poland,Romania,2.0,4.0,Friendly,Łódź,Poland,False,Away,1937,Europe
1932,2003,1937-07-14,Estonia,Romania,2.0,1.0,Friendly,Tallinn,Estonia,False,Home,1937,Europe
1933,2004,1937-07-29,Latvia,Lithuania,4.0,2.0,FIFA World Cup qualification,Riga,Latvia,False,Home,1937,Europe
1934,2005,1937-08-01,Yugoslavia,Turkey,3.0,1.0,Friendly,Belgrade,Yugoslavia,False,Home,1937,Europe
1935,2006,1937-08-19,Finland,Estonia,0.0,1.0,FIFA World Cup qualification,Turku,Finland,False,Away,1937,Europe
1936,2008,1937-08-29,Germany,Estonia,4.0,1.0,FIFA World Cup qualification,Königsberg,Germany,False,Home,1937,Europe
1937,2010,1937-09-03,Lithuania,Latvia,1.0,5.0,FIFA World Cup qualification,Kaunas,Lithuania,False,Away,1937,Europe
1938,2011,1937-09-04,Estonia,Latvia,1.0,1.0,Baltic Cup,Kaunas,Lithuania,True,Draw,1937,Europe
1939,2012,1937-09-05,Finland,Norway,0.0,2.0,Nordic Championship,Helsinki,Finland,False,Away,1937,Europe
1940,2013,1937-09-05,Lithuania,Estonia,0.0,4.0,Baltic Cup,Kaunas,Lithuania,False,Away,1937,Europe
1941,2014,1937-09-07,Estonia,Latvia,0.0,2.0,Baltic Cup,Kaunas,Lithuania,True,Away,1937,Europe
1942,2015,1937-09-12,Bulgaria,Poland,3.0,3.0,Friendly,Sofia,Bulgaria,False,Draw,1937,Europe
1943,2016,1937-09-12,Mexico,USA,7.0,2.0,Friendly,Mexico City,Mexico,False,Home,1937,America
1944,2017,1937-09-12,Poland,Denmark,3.0,1.0,Friendly,Warsaw,Poland,False,Home,1937,Europe
1945,2018,1937-09-19,Austria,Switzerland,4.0,3.0,International Cup,Vienna,Austria,False,Home,1937,Europe
1946,2019,1937-09-19,Hungary,Czechoslovakia,8.0,3.0,International Cup,Budapest,Hungary,False,Home,1937,Europe
1947,2020,1937-09-19,Latvia,Estonia,3.0,1.0,Friendly,Riga,Latvia,False,Home,1937,Europe
1948,2021,1937-09-19,Mexico,USA,7.0,3.0,Friendly,Mexico City,Mexico,False,Home,1937,America
1949,2022,1937-09-19,Norway,Sweden,3.0,2.0,Nordic Championship,Oslo,Norway,False,Home,1937,Europe
1950,2023,1937-10-03,Czechoslovakia,Yugoslavia,5.0,4.0,Friendly,Prague,Czechoslovakia,False,Home,1937,Europe
1951,2024,1937-10-03,Sweden,Denmark,1.0,2.0,Nordic Championship,Solna,Sweden,False,Away,1937,Europe
1952,2025,1937-10-05,Austria,Latvia,2.0,1.0,FIFA World Cup qualification,Vienna,Austria,False,Home,1937,Europe
1953,2026,1937-10-10,Austria,Hungary,1.0,2.0,International Cup,Vienna,Austria,False,Away,1937,Europe
1954,2027,1937-10-10,France,Switzerland,2.0,1.0,Friendly,Paris,France,False,Home,1937,Europe
1955,2028,1937-10-10,Norway,Republic of Ireland,3.0,2.0,FIFA World Cup qualification,Oslo,Norway,False,Home,1937,Europe
1956,2029,1937-10-10,Poland,Yugoslavia,4.0,0.0,FIFA World Cup qualification,Warsaw,Poland,False,Home,1937,Europe
1957,2030,1937-10-10,Poland,Latvia,2.0,1.0,Friendly,Katowice,Poland,False,Home,1937,Europe
1958,2031,1937-10-10,Uruguay,Argentina,0.0,3.0,Copa Newton,Montevideo,Uruguay,False,Away,1937,America
1959,2032,1937-10-11,El Salvador,Honduras,3.0,2.0,Friendly,San Salvador,El Salvador,False,Home,1937,America
1960,2033,1937-10-13,Czechoslovakia,Latvia,4.0,0.0,Friendly,Prague,Czechoslovakia,False,Home,1937,Europe
1961,2034,1937-10-17,Denmark,Finland,2.0,1.0,Nordic Championship,Copenhagen,Denmark,False,Home,1937,Europe
1962,2035,1937-10-23,Northern Ireland,England,1.0,5.0,British Championship,Belfast,Northern Ireland,False,Away,1937,Europe
1963,2036,1937-10-24,Czechoslovakia,Austria,2.0,1.0,International Cup,Prague,Czechoslovakia,False,Home,1937,Europe
1964,2037,1937-10-24,Germany,Norway,3.0,0.0,Friendly,Berlin,Germany,False,Home,1937,Europe
1965,2038,1937-10-30,Wales,Scotland,2.0,1.0,British Championship,Cardiff,Wales,False,Home,1937,Europe
1966,2039,1937-10-31,Netherlands,France,2.0,3.0,Friendly,Amsterdam,Netherlands,False,Away,1937,Europe
1967,2040,1937-10-31,Switzerland,Italy,2.0,2.0,International Cup,Geneva,Switzerland,False,Draw,1937,Europe
1968,2041,1937-11-07,Bulgaria,Czechoslovakia,1.0,1.0,FIFA World Cup qualification,Sofia,Bulgaria,False,Draw,1937,Europe
1969,2043,1937-11-10,Scotland,Northern Ireland,1.0,1.0,British Championship,Aberdeen,Scotland,False,Draw,1937,Europe
1970,2044,1937-11-11,Argentina,Uruguay,5.0,1.0,Copa Lipton,Avellaneda,Argentina,False,Home,1937,America
1971,2045,1937-11-14,Hungary,Switzerland,2.0,0.0,International Cup,Budapest,Hungary,False,Home,1937,Europe
1972,2046,1937-11-17,England,Wales,2.0,1.0,British Championship,Middlesbrough,England,False,Home,1937,Europe
1973,2047,1937-11-21,Germany,Sweden,5.0,0.0,FIFA World Cup qualification,Altona,Germany,False,Home,1937,Europe
1974,2048,1937-11-28,Netherlands,Luxembourg,4.0,0.0,FIFA World Cup qualification,Rotterdam,Netherlands,False,Home,1937,Europe
1975,2049,1937-11-28,Spain,Portugal,1.0,2.0,Friendly,Vigo,Spain,False,Away,1937,Europe
1976,2051,1937-12-01,England,Czechoslovakia,5.0,4.0,Friendly,London,England,False,Home,1937,Europe
1977,2052,1937-12-05,France,Italy,0.0,0.0,Friendly,Paris,France,False,Draw,1937,Europe
1978,2054,1937-12-08,Scotland,Czechoslovakia,5.0,0.0,Friendly,Glasgow,Scotland,False,Home,1937,Europe
1979,2056,1938-01-09,Dominica,St. Lucia,4.0,1.0,Friendly,Roseau,Dominica,False,Home,1938,America
1980,2057,1938-01-09,Portugal,Hungary,4.0,0.0,Friendly,Lisbon,Portugal,False,Home,1938,Europe
1981,2059,1938-01-10,Dominica,St. Lucia,1.0,3.0,Friendly,Roseau,Dominica,False,Away,1938,America
1982,2060,1938-01-11,Dominica,St. Lucia,1.0,0.0,Friendly,Roseau,Dominica,False,Home,1938,America
1983,2061,1938-01-16,Luxembourg,Hungary,0.0,6.0,Friendly,Luxembourg,Luxembourg,False,Away,1938,Europe
1984,2062,1938-01-22,Israel,Greece,1.0,3.0,FIFA World Cup qualification,Tel Aviv,Palestine,True,Away,1938,Asia
1985,2063,1938-01-30,France,Belgium,5.0,3.0,Friendly,Paris,France,False,Home,1938,Europe
1986,2064,1938-01-30,Portugal,Spain,1.0,0.0,Friendly,Lisbon,Portugal,False,Home,1938,Europe
1987,2065,1938-02-06,Germany,Switzerland,1.0,1.0,Friendly,Cologne,Germany,False,Draw,1938,Europe
1988,2066,1938-02-20,Greece,Israel,1.0,0.0,FIFA World Cup qualification,Athens,Greece,False,Home,1938,Europe
1989,2067,1938-02-27,Netherlands,Belgium,7.0,2.0,Friendly,Rotterdam,Netherlands,False,Home,1938,Europe
1990,2068,1938-03-13,Haiti,Jamaica,5.0,2.0,Friendly,Port-au-Prince,Haiti,False,Home,1938,America
1991,2069,1938-03-13,Luxembourg,Belgium,2.0,3.0,FIFA World Cup qualification,Luxembourg,Luxembourg,False,Away,1938,Europe
1992,2070,1938-03-13,Switzerland,Poland,3.0,3.0,Friendly,Zürich,Switzerland,False,Draw,1938,Europe
1993,2071,1938-03-16,Northern Ireland,Wales,1.0,0.0,British Championship,Belfast,Northern Ireland,False,Home,1938,Europe
1994,2072,1938-03-17,Haiti,Jamaica,2.0,0.0,Friendly,Port-au-Prince,Haiti,False,Home,1938,America
1995,2073,1938-03-20,Germany,Luxembourg,2.0,1.0,Friendly,Wuppertal,Germany,False,Home,1938,Europe
1996,2074,1938-03-20,Germany,Hungary,1.0,1.0,Friendly,Nuremberg,Germany,False,Draw,1938,Europe
1997,2075,1938-03-20,Haiti,Jamaica,2.0,0.0,Friendly,Port-au-Prince,Haiti,False,Home,1938,America
1998,2076,1938-03-24,France,Bulgaria,6.0,1.0,Friendly,Paris,France,False,Home,1938,Europe
1999,2077,1938-03-25,Hungary,Greece,11.0,1.0,FIFA World Cup qualification,Budapest,Hungary,False,Home,1938,Europe
2000,2080,1938-04-03,Belgium,Netherlands,1.0,1.0,FIFA World Cup qualification,Antwerp,Belgium,False,Draw,1938,Europe
2001,2081,1938-04-03,Switzerland,Czechoslovakia,4.0,0.0,International Cup,Basel,Switzerland,False,Home,1938,Europe
2002,2082,1938-04-03,Yugoslavia,Poland,1.0,0.0,FIFA World Cup qualification,Belgrade,Yugoslavia,False,Home,1938,Europe
2003,2084,1938-04-09,England,Scotland,0.0,1.0,British Championship,London,England,False,Away,1938,Europe
2004,2085,1938-04-24,Czechoslovakia,Bulgaria,6.0,0.0,FIFA World Cup qualification,Prague,Czechoslovakia,False,Home,1938,Europe
2005,2086,1938-04-24,Germany,Portugal,1.0,1.0,Friendly,Frankfurt am Main,Germany,False,Draw,1938,Europe
2006,2087,1938-05-01,Switzerland,Portugal,2.0,1.0,FIFA World Cup qualification,Milan,Italy,True,Home,1938,Europe
2007,2088,1938-05-08,Romania,Yugoslavia,0.0,1.0,Friendly,Bucharest,Romania,False,Away,1938,Europe
2008,2089,1938-05-08,Switzerland,Belgium,0.0,3.0,Friendly,Lausanne,Switzerland,False,Away,1938,Europe
2009,2090,1938-05-14,Germany,England,3.0,6.0,Friendly,Berlin,Germany,False,Away,1938,Europe
2010,2091,1938-05-15,Italy,Belgium,6.0,1.0,Friendly,Milan,Italy,False,Home,1938,Europe
2011,2092,1938-05-17,Latvia,Lithuania,2.0,0.0,Friendly,Riga,Latvia,False,Home,1938,Europe
2012,2093,1938-05-18,Czechoslovakia,Republic of Ireland,2.0,2.0,Friendly,Prague,Czechoslovakia,False,Draw,1938,Europe
2013,2094,1938-05-21,Netherlands,Scotland,1.0,3.0,Friendly,Amsterdam,Netherlands,False,Away,1938,Europe
2014,2095,1938-05-21,Switzerland,England,2.0,1.0,Friendly,Zürich,Switzerland,False,Home,1938,Europe
2015,2096,1938-05-22,Italy,Yugoslavia,4.0,0.0,Friendly,Genoa,Italy,False,Home,1938,Europe
2016,2097,1938-05-22,Poland,Republic of Ireland,6.0,0.0,Friendly,Warsaw,Poland,False,Home,1938,Europe
2017,2098,1938-05-26,France,England,2.0,4.0,Friendly,Colombes,France,False,Away,1938,Europe
2018,2099,1938-05-29,Belgium,Yugoslavia,2.0,2.0,Friendly,Brussels,Belgium,False,Draw,1938,Europe
2019,2101,1938-05-31,Norway,Estonia,1.0,0.0,Friendly,Oslo,Norway,False,Home,1938,Europe
2020,2102,1938-06-04,Germany,Switzerland,1.0,1.0,FIFA World Cup,Paris,France,True,Draw,1938,Europe
2021,2103,1938-06-05,Brazil,Poland,6.0,5.0,FIFA World Cup,Strasbourg,France,True,Home,1938,Europe
2022,2104,1938-06-05,Cuba,Romania,3.0,3.0,FIFA World Cup,Toulouse,France,True,Draw,1938,Europe
2023,2105,1938-06-05,Czechoslovakia,Netherlands,3.0,0.0,FIFA World Cup,Le Havre,France,True,Home,1938,Europe
2024,2106,1938-06-05,France,Belgium,3.0,1.0,FIFA World Cup,Colombes,France,False,Home,1938,Europe
2025,2107,1938-06-05,Hungary,Indonesia,6.0,0.0,FIFA World Cup,Reims,France,True,Home,1938,Europe
2026,2108,1938-06-05,Italy,Norway,2.0,1.0,FIFA World Cup,Marseille,France,True,Home,1938,Europe
2027,2109,1938-06-09,Cuba,Romania,2.0,1.0,FIFA World Cup,Toulouse,France,True,Home,1938,Europe
2028,2110,1938-06-09,Germany,Switzerland,2.0,4.0,FIFA World Cup,Paris,France,True,Away,1938,Europe
2029,2111,1938-06-10,Sweden,Latvia,3.0,3.0,Friendly,Solna,Sweden,False,Draw,1938,Europe
2030,2112,1938-06-11,Lithuania,Estonia,0.0,2.0,Friendly,Kaunas,Lithuania,False,Away,1938,Europe
2031,2113,1938-06-12,Brazil,Czechoslovakia,1.0,1.0,FIFA World Cup,Bordeaux,France,True,Draw,1938,Europe
2032,2114,1938-06-12,Cuba,Sweden,0.0,8.0,FIFA World Cup,Antibes,France,True,Away,1938,Europe
2033,2115,1938-06-12,France,Italy,1.0,3.0,FIFA World Cup,Colombes,France,False,Away,1938,Europe
2034,2116,1938-06-12,Hungary,Switzerland,2.0,0.0,FIFA World Cup,Lille,France,True,Home,1938,Europe
2035,2117,1938-06-14,Brazil,Czechoslovakia,2.0,1.0,FIFA World Cup,Bordeaux,France,True,Home,1938,Europe
2036,2118,1938-06-15,Sweden,Finland,2.0,0.0,Friendly,Solna,Sweden,False,Home,1938,Europe
2037,2119,1938-06-16,Brazil,Italy,1.0,2.0,FIFA World Cup,Marseille,France,True,Away,1938,Europe
2038,2120,1938-06-16,Hungary,Sweden,5.0,1.0,FIFA World Cup,Paris,France,True,Home,1938,Europe
2039,2121,1938-06-17,Norway,Finland,9.0,0.0,Nordic Championship,Oslo,Norway,False,Home,1938,Europe
2040,2122,1938-06-18,Argentina,Uruguay,1.0,0.0,Friendly,Buenos Aires,Argentina,False,Home,1938,America
2041,2123,1938-06-19,Brazil,Sweden,4.0,2.0,FIFA World Cup,Bordeaux,France,True,Home,1938,Europe
2042,2124,1938-06-19,Hungary,Italy,2.0,4.0,FIFA World Cup,Colombes,France,True,Away,1938,Europe
2043,2126,1938-06-21,Denmark,Sweden,0.0,1.0,Nordic Championship,Copenhagen,Denmark,False,Away,1938,Europe
2044,2127,1938-06-22,Estonia,Hungary,2.0,3.0,Friendly,Tallinn,Estonia,False,Away,1938,Europe
2045,2128,1938-06-26,Netherlands,Indonesia,9.0,2.0,Friendly,Amsterdam,Netherlands,False,Home,1938,Europe
2046,2129,1938-07-04,Finland,Sweden,2.0,4.0,Nordic Championship,Helsinki,Finland,False,Away,1938,Europe
2047,2130,1938-07-05,Curaçao,Suriname,2.0,1.0,Friendly,Willemstad,Curaçao,False,Home,1938,America
2048,2131,1938-07-07,Curaçao,Suriname,1.0,0.0,Friendly,Willemstad,Curaçao,False,Home,1938,America
2049,2132,1938-07-08,Aruba,Suriname,5.0,0.0,Friendly,Oranjestad,Aruba,False,Home,1938,America
2050,2133,1938-07-10,Curaçao,Suriname,4.0,1.0,Friendly,Willemstad,Curaçao,False,Home,1938,America
2051,2134,1938-07-16,Trinidad and Tobago,Suriname,1.0,2.0,Friendly,Port of Spain,Trinidad and Tobago,False,Away,1938,America
2052,2136,1938-07-20,Estonia,Latvia,0.0,2.0,Friendly,Tallinn,Estonia,False,Away,1938,Europe
2053,2138,1938-08-07,Sweden,Czechoslovakia,2.0,6.0,Friendly,Solna,Sweden,False,Away,1938,Europe
2054,2139,1938-08-08,Bolivia,Ecuador,1.0,1.0,Bolivarian Games,Bogotá,Colombia,True,Draw,1938,America
2055,2140,1938-08-08,Colombia,Peru,2.0,4.0,Bolivarian Games,Bogotá,Colombia,False,Away,1938,America
2056,2141,1938-08-10,Colombia,Ecuador,1.0,2.0,Bolivarian Games,Bogotá,Colombia,False,Away,1938,America
2057,2142,1938-08-11,Bolivia,Venezuela,3.0,1.0,Bolivarian Games,Bogotá,Colombia,True,Home,1938,America
2058,2143,1938-08-11,Ecuador,Peru,1.0,9.0,Bolivarian Games,Bogotá,Colombia,True,Away,1938,America
2059,2144,1938-08-13,Colombia,Venezuela,2.0,0.0,Bolivarian Games,Bogotá,Colombia,False,Home,1938,America
2060,2145,1938-08-16,Colombia,Bolivia,1.0,2.0,Bolivarian Games,Bogotá,Colombia,False,Away,1938,America
2061,2146,1938-08-17,Estonia,Finland,1.0,3.0,Friendly,Tallinn,Estonia,False,Away,1938,Europe
2062,2147,1938-08-17,Peru,Venezuela,2.0,1.0,Bolivarian Games,Bogotá,Colombia,True,Home,1938,America
2063,2148,1938-08-17,St. Kitts and Nevis,Grenada,0.0,4.0,Friendly,Basseterre,St. Kitts and Nevis,False,Away,1938,America
2064,2149,1938-08-18,St. Kitts and Nevis,Grenada,2.0,4.0,Friendly,Basseterre,St. Kitts and Nevis,False,Away,1938,America
2065,2150,1938-08-19,Ecuador,Venezuela,5.0,2.0,Bolivarian Games,Bogotá,Colombia,True,Home,1938,America
2066,2151,1938-08-22,Bolivia,Ecuador,2.0,1.0,Bolivarian Games,Bogotá,Colombia,True,Home,1938,America
2067,2152,1938-08-28,Yugoslavia,Czechoslovakia,1.0,3.0,Friendly,Zagreb,Yugoslavia,False,Away,1938,Europe
2068,2153,1938-08-31,Finland,Denmark,2.0,1.0,Nordic Championship,Helsinki,Finland,False,Home,1938,Europe
2069,2154,1938-09-03,Australia,India,5.0,3.0,Friendly,Sydney,Australia,False,Home,1938,Asia
2070,2155,1938-09-03,Estonia,Lithuania,3.0,1.0,Baltic Cup,Tallinn,Estonia,False,Home,1938,Europe
2071,2156,1938-09-04,Latvia,Lithuania,1.0,1.0,Baltic Cup,Tallinn,Estonia,True,Draw,1938,Europe
2072,2157,1938-09-04,Norway,Sweden,2.0,1.0,Friendly,Oslo,Norway,False,Home,1938,Europe
2073,2158,1938-09-05,Estonia,Latvia,1.0,1.0,Baltic Cup,Tallinn,Estonia,False,Draw,1938,Europe
2074,2159,1938-09-06,Yugoslavia,Romania,1.0,1.0,Friendly,Belgrade,Yugoslavia,False,Draw,1938,Europe
2075,2160,1938-09-10,Australia,India,4.0,4.0,Friendly,Brisbane,Australia,False,Draw,1938,Asia
2076,2161,1938-09-17,Australia,India,1.0,4.0,Friendly,Newcastle,Australia,False,Away,1938,Asia
2077,2162,1938-09-18,Finland,Lithuania,3.0,1.0,Friendly,Helsinki,Finland,False,Home,1938,Europe
2078,2163,1938-09-18,Germany,Poland,4.0,1.0,Friendly,Chemnitz,Germany,False,Home,1938,Europe
2079,2165,1938-09-18,Norway,Denmark,1.0,1.0,Nordic Championship,Oslo,Norway,False,Draw,1938,Europe
2080,2166,1938-09-24,Australia,India,5.0,4.0,Friendly,Sydney,Australia,False,Home,1938,Asia
2081,2167,1938-09-25,Latvia,Poland,2.0,1.0,Friendly,Riga,Latvia,False,Home,1938,Europe
